Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Dextor Clinkscale,South,Carolina,State,6,1980,1986,https://www.profootballarchives.com/players/c/clin01000.html
Joey Clinkscales,Tennessee,3,1987,1988,14,3,https://www.profootballarchives.com/players/c/clin01200.html
Charles Clinton,Long,Beach,CC;,San,Jose,State,https://www.profootballarchives.com/players/c/clin01600.html
Ha Ha,Clinton-Dix,Alabama,8,2014,2021,98,https://www.profootballarchives.com/players/c/clin02000.html
Colin Cloherty,Brown,4,2009,2012,8,1,https://www.profootballarchives.com/players/c/cloh00200.html
Jack Cloud,William,&,Mary,4,1950,1953,https://www.profootballarchives.com/players/c/clou00200.html
Mike Cloud,Boston,College,8,1999,2005,78,https://www.profootballarchives.com/players/c/clou00300.html
Dave Cloutier,South,Carolina;,Maine,1,1964,1964,https://www.profootballarchives.com/players/c/clou00400.html
Herb Clow,Wisconsin-Superior,1,1924,1924,1,0,https://www.profootballarchives.com/players/c/clow00200.html
Johnny Clowes,William,&,Mary,4,1948,1951,https://www.profootballarchives.com/players/c/clow00400.html
David Clowney,Virginia,Tech,4,2008,2010,28,https://www.profootballarchives.com/players/c/clow00600.html
Jadeveon Clowney,South,Carolina,11,2014,2024,140,https://www.profootballarchives.com/players/c/clow00800.html
Don Clune,Pennsylvania,3,1974,1976,28,1,https://www.profootballarchives.com/players/c/clun00200.html
Tyler Clutts,Fresno,State,6,2011,2015,72,https://www.profootballarchives.com/players/c/clut00200.html
Rich Coady,Memphis,5,1970,1974,67,59,https://www.profootballarchives.com/players/c/coad00200.html
Rich Coady,Texas,A&M,6,1999,2004,83,https://www.profootballarchives.com/players/c/coad00400.html
Johnny Coaker,none,1,1924,1924,4,1,https://www.profootballarchives.com/players/c/coak00200.html
Dexter Coakley,Appalachian,State,10,1997,2006,155,https://www.profootballarchives.com/players/c/coak00400.html
Bert Coan,Texas,Christian;,Kansas,7,1962,1968,https://www.profootballarchives.com/players/c/coan00200.html
Ben Coates,Livingstone,10,1991,2000,158,114,https://www.profootballarchives.com/players/c/coat00200.html
Ray Coates,Louisiana,State,2,1948,1949,22,https://www.profootballarchives.com/players/c/coat00400.html
Sammie Coates,Auburn,4,2015,2018,44,6,https://www.profootballarchives.com/players/c/coat00410.html
Sherrod Coates,Western,Kentucky,2,2003,2004,21,https://www.profootballarchives.com/players/c/coat00420.html
Josiah Coatney,Holmes,CC;,Mississippi,1,2020,2020,https://www.profootballarchives.com/players/c/coat00450.html
Daniel Coats,Brigham,Young,5,2007,2010,58,https://www.profootballarchives.com/players/c/coat00490.html
Alf Cobb,Syracuse,3,1920,1925,19,16,https://www.profootballarchives.com/players/c/cobb00200.html
Bob Cobb,Northeast,Mississippi,CC;,Cincinnati;,Arizona,3,https://www.profootballarchives.com/players/c/cobb00400.html
David Cobb,Minnesota,1,2015,2015,7,1,https://www.profootballarchives.com/players/c/cobb00540.html
DeAndra Cobb,Antelope,Valley,JC;,Michigan,State,1,https://www.profootballarchives.com/players/c/cobb00550.html
Garry Cobb,Southern,California,11,1979,1989,140,https://www.profootballarchives.com/players/c/cobb00600.html
Marvin Cobb,Southern,California,7,1975,1980,79,https://www.profootballarchives.com/players/c/cobb00800.html
Mike Cobb,Michigan,State,5,1977,1981,62,https://www.profootballarchives.com/players/c/cobb01000.html
Omari Cobb,Marshall,1,2020,2020,1,0,https://www.profootballarchives.com/players/c/cobb01050.html
Randall Cobb,Kentucky,13,2011,2023,166,88,https://www.profootballarchives.com/players/c/cobb01150.html
Reggie Cobb,Tennessee,7,1990,1996,92,60,https://www.profootballarchives.com/players/c/cobb01300.html
Tom Cobb,St.,John's,(New,York),4,1926,https://www.profootballarchives.com/players/c/cobb01600.html
Trevor Cobb,Rice,1,1994,1994,1,0,https://www.profootballarchives.com/players/c/cobb01700.html
Lyron Cobbins,Notre,Dame,1,1997,1997,6,https://www.profootballarchives.com/players/c/cobb01750.html
Eric Cobble,Texas,State,1,1987,1987,3,https://www.profootballarchives.com/players/c/cobb01800.html
Cedric Cobbs,Arkansas,2,2004,2006,5,0,https://www.profootballarchives.com/players/c/cobb01980.html
Duffy Cobbs,Penn,State,1,1987,1987,3,https://www.profootballarchives.com/players/c/cobb02000.html
Patrick Cobbs,North,Texas,5,2006,2010,54,https://www.profootballarchives.com/players/c/cobb02150.html
Avon Cobourne,West,Virginia,1,2003,2003,7,https://www.profootballarchives.com/players/c/cobo00200.html
Keondre Coburn,Texas,3,2023,2024,20,1,https://www.profootballarchives.com/players/c/cobu00180.html
Colin Cochart,South,Dakota,1,2011,2011,10,https://www.profootballarchives.com/players/c/coch00040.html
Antonio Cochran,Middle,Georgia,JC;,Georgia,7,1999,https://www.profootballarchives.com/players/c/coch00050.html
Devin Cochran,Vanderbilt;,Georgia,Tech,1,2024,2024,https://www.profootballarchives.com/players/c/coch00110.html
Earl Cochran,Alabama,State,3,2006,2008,24,https://www.profootballarchives.com/players/c/coch00130.html
Leon Cochran,Auburn,1,1949,1949,11,2,https://www.profootballarchives.com/players/c/coch00180.html
Mark Cochran,Baylor,1,1987,1987,3,3,https://www.profootballarchives.com/players/c/coch00200.html
Moose Cochran,Chicago,1,1922,1922,1,0,https://www.profootballarchives.com/players/c/coch00300.html
Red Cochran,Wake,Forest,3,1947,1949,36,https://www.profootballarchives.com/players/c/coch00400.html
Jack Cochrane,South,Dakota,3,2022,2024,47,https://www.profootballarchives.com/players/c/coch00735.html
Gene Cockrell,Oklahoma;,Hardin-Simmons,3,1960,1962,42,https://www.profootballarchives.com/players/c/cock00200.html
Ross Cockrell,Duke,7,2014,2021,97,49,https://www.profootballarchives.com/players/c/cock00300.html
Don Cockroft,Adams,State,13,1968,1980,188,https://www.profootballarchives.com/players/c/cock00400.html
Jack Coco,Georgia,Tech,1,2022,2022,17,https://www.profootballarchives.com/players/c/coco00100.html
Joe Cocozzo,Michigan,5,1993,1997,77,48,https://www.profootballarchives.com/players/c/coco00200.html
Sherman Cocroft,Cabrillo,JC;,San,Jose,State,5,https://www.profootballarchives.com/players/c/cocr00200.html
Ron Coder,Penn,State,4,1976,1980,53,https://www.profootballarchives.com/players/c/code00400.html
Nakia Codie,Baylor,1,2000,2000,6,0,https://www.profootballarchives.com/players/c/codi00200.html
Brandon Codrington,North,Carolina,Central,1,2024,2024,https://www.profootballarchives.com/players/c/codr00100.html
Bill Cody,Auburn,6,1966,1972,52,1,https://www.profootballarchives.com/players/c/cody00200.html
Dan Cody,Oklahoma,1,2006,2006,2,0,https://www.profootballarchives.com/players/c/cody00350.html
Ed Cody,Boston,College;,Purdue,4,1947,1950,https://www.profootballarchives.com/players/c/cody00400.html
Mac Cody,Memphis,2,1999,2000,28,1,https://www.profootballarchives.com/players/c/cody00700.html
Shaun Cody,Southern,California,8,2005,2012,112,https://www.profootballarchives.com/players/c/cody00900.html
Tay Cody,Florida,State,3,2001,2003,19,https://www.profootballarchives.com/players/c/cody01000.html
Terrence Cody,Mississippi,Gulf,Coast,CC;,Alabama,5,https://www.profootballarchives.com/players/c/cody01200.html
Michael Coe,Arkansas;,Alabama,State,8,2007,2012,https://www.profootballarchives.com/players/c/coe000200.html
Rodney Coe,Iowa,Western,CC;,Iowa,State;,Akron,https://www.profootballarchives.com/players/c/coe000300.html
Stan Cofall,Notre,Dame,1,1920,1920,3,https://www.profootballarchives.com/players/c/cofa00200.html
Joe Cofer,Tennessee,1,1987,1987,3,1,https://www.profootballarchives.com/players/c/cofe00400.html
Mike Cofer,Tennessee,10,1983,1992,123,104,https://www.profootballarchives.com/players/c/cofe00600.html
Mike Cofer,North,Carolina,State,8,1987,1995,https://www.profootballarchives.com/players/c/cofe00800.html
Glen Coffee,Alabama,1,2009,2009,14,2,https://www.profootballarchives.com/players/c/coff00100.html
Pat Coffee,Louisiana,State,2,1937,1938,19,https://www.profootballarchives.com/players/c/coff00200.html
Don Coffey,Memphis,1,1963,1963,3,0,https://www.profootballarchives.com/players/c/coff00400.html
Junior Coffey,Washington,6,1965,1971,59,42,https://www.profootballarchives.com/players/c/coff00600.html
Ken Coffey,Tyler,JC;,Texas,State,3,1983,https://www.profootballarchives.com/players/c/coff00800.html
Wayne Coffey,Cisco,JC;,Texas,State,1,1987,https://www.profootballarchives.com/players/c/coff01200.html
Randy Coffield,Florida,State,3,1976,1979,24,https://www.profootballarchives.com/players/c/coff01400.html
Chase Coffman,Missouri,7,2010,2016,39,3,https://www.profootballarchives.com/players/c/coff01530.html
Paul Coffman,Kansas,State,11,1978,1988,154,https://www.profootballarchives.com/players/c/coff01600.html
Barry Cofield,Northwestern,10,2006,2015,138,129,https://www.profootballarchives.com/players/c/cofi00100.html
Timmy Cofield,Elizabeth,City,State,5,1986,1989,https://www.profootballarchives.com/players/c/cofi00200.html
Gail Cogdill,Washington,State,12,1960,1970,127,https://www.profootballarchives.com/players/c/cogd00200.html
George Coghill,Wake,Forest,4,1998,2001,54,https://www.profootballarchives.com/players/c/cogh00200.html
Art Coglizer,Kemper,Military,JC;,Missouri,1,1926,https://www.profootballarchives.com/players/c/cogl00200.html
Abe Cohen,Tennessee-Chattanooga,1,1960,1960,14,2,https://www.profootballarchives.com/players/c/cohe00200.html
Dustin Cohen,Miami,(Ohio),1,2001,2001,4,https://www.profootballarchives.com/players/c/cohe00450.html
Javion Cohen,Alabama;,Miami,(Florida),1,2024,2024,https://www.profootballarchives.com/players/c/cohe00610.html
Joe Cohen,Florida,1,2009,2009,7,0,https://www.profootballarchives.com/players/c/cohe00630.html
Landon Cohen,Ohio,University,7,2008,2013,40,https://www.profootballarchives.com/players/c/cohe00700.html
Tarik Cohen,North,Carolina,A&T,State,4,2017,https://www.profootballarchives.com/players/c/cohe00900.html
Angelo Coia,The,Citadel;,Southern,California,7,1960,https://www.profootballarchives.com/players/c/coia00200.html
Will Cokeley,Coffeyville,CC;,Kansas,State,1,1987,https://www.profootballarchives.com/players/c/coke00200.html
Jalen Coker,Holy,Cross,1,2024,2024,14,https://www.profootballarchives.com/players/c/coke00593.html
John Colahan,Colorado,Mines,1,1928,1928,2,https://www.profootballarchives.com/players/c/cola00200.html
Steve Colavito,Wesley,JC;,Wake,Forest,1,1975,https://www.profootballarchives.com/players/c/cola00400.html
Adrian Colbert,Texas;,Miami,(Florida),8,2017,2024,https://www.profootballarchives.com/players/c/colb00100.html
Danny Colbert,Texas,Christian;,Tulsa,3,1974,1976,https://www.profootballarchives.com/players/c/colb00200.html
Darrell Colbert,Texas,Southern,2,1987,1988,15,https://www.profootballarchives.com/players/c/colb00400.html
Keary Colbert,Southern,California,8,2004,2011,75,https://www.profootballarchives.com/players/c/colb00550.html
Lewis Colbert,Auburn,3,1986,1989,20,0,https://www.profootballarchives.com/players/c/colb00600.html
Rondy Colbert,Lamar,3,1975,1977,32,2,https://www.profootballarchives.com/players/c/colb00800.html
Dan Colchico,Diablo,Valley,JC;,San,Jose,State,https://www.profootballarchives.com/players/c/colc00200.html
Jim Colclough,Boston,College,9,1960,1968,126,https://www.profootballarchives.com/players/c/colc00400.html
Ricardo Colclough,Kilgore,JC;,Tusculum,6,2004,2009,https://www.profootballarchives.com/players/c/colc00600.html
A.J. Cole,North,Carolina,State,6,2019,2024,https://www.profootballarchives.com/players/c/cole00040.html
Audie Cole,North,Carolina,State,5,2012,2016,https://www.profootballarchives.com/players/c/cole00050.html
Chris Cole,Texas,A&M,3,2000,2003,35,https://www.profootballarchives.com/players/c/cole00150.html
Colin Cole,Iowa,10,2004,2015,117,57,https://www.profootballarchives.com/players/c/cole00160.html
Dylan Cole,Missouri,State,7,2017,2023,77,https://www.profootballarchives.com/players/c/cole00195.html
Eddie Cole,Mississippi,2,1979,1980,28,2,https://www.profootballarchives.com/players/c/cole00200.html
Emerson Cole,Toledo,4,1950,1952,30,4,https://www.profootballarchives.com/players/c/cole00400.html
Fred Cole,Maryland,1,1960,1960,14,14,https://www.profootballarchives.com/players/c/cole00600.html
John Cole,St.,Joseph's,(Pennsylvania),2,1938,1940,https://www.profootballarchives.com/players/c/cole00800.html
Justin Cole,San,Jose,State,2,2011,2012,https://www.profootballarchives.com/players/c/cole00870.html
Keelan Cole,Kentucky,Wesleyan,6,2017,2022,93,https://www.profootballarchives.com/players/c/cole00890.html
Larry Cole,Air,Force;,Houston;,Hawaii,13,1968,https://www.profootballarchives.com/players/c/cole01000.html
Lee Cole,San,Bernardino,Valley,JC;,Arizona,State,https://www.profootballarchives.com/players/c/cole01100.html
Linzy Cole,Trinity,Valley,CC;,Texas,Christian,4,https://www.profootballarchives.com/players/c/cole01200.html
Marquice Cole,Northwestern,5,2009,2013,64,2,https://www.profootballarchives.com/players/c/cole01250.html
Mason Cole,Michigan,6,2018,2023,94,73,https://www.profootballarchives.com/players/c/cole01260.html
Matt Cole,McKendree,2,2020,2021,2,0,https://www.profootballarchives.com/players/c/cole01270.html
Myles Cole,Louisiana-Monroe;,Texas,Tech,1,2024,2024,https://www.profootballarchives.com/players/c/cole01330.html
Nick Cole,New,Mexico,State,5,2006,2010,https://www.profootballarchives.com/players/c/cole01350.html
Pete Cole,Trinity,(Texas),4,1937,1940,29,https://www.profootballarchives.com/players/c/cole01400.html
Robin Cole,New,Mexico,12,1977,1988,166,https://www.profootballarchives.com/players/c/cole02000.html
Terry Cole,Indiana,4,1968,1971,37,10,https://www.profootballarchives.com/players/c/cole02200.html
Trent Cole,Cincinnati,12,2005,2016,176,154,https://www.profootballarchives.com/players/c/cole02220.html
Tommy Colella,Canisius,8,1942,1949,90,42,https://www.profootballarchives.com/players/c/cole02400.html
Al Coleman,Jackson,State;,Tennessee,State,6,1967,https://www.profootballarchives.com/players/c/cole02600.html
Alonzo Coleman,Hampton,1,2008,2008,1,0,https://www.profootballarchives.com/players/c/cole02650.html
Andre Coleman,Kansas,State,6,1994,1998,58,https://www.profootballarchives.com/players/c/cole02700.html
Andre Coleman,Albany,1,2009,2009,2,0,https://www.profootballarchives.com/players/c/cole02710.html
Anthony Coleman,Baylor,1,1987,1987,3,0,https://www.profootballarchives.com/players/c/cole02800.html
Antonio Coleman,Auburn,2,2010,2011,11,0,https://www.profootballarchives.com/players/c/cole02810.html
Ben Coleman,Wake,Forest,10,1993,2001,133,https://www.profootballarchives.com/players/c/cole02900.html
Bill Coleman,Pennsylvania,1,1926,1926,6,6,https://www.profootballarchives.com/players/c/cole03000.html
Brandon Coleman,Rutgers,3,2015,2017,48,14,https://www.profootballarchives.com/players/c/cole03120.html
Brandon Coleman,Trinity,Valley,CC;,Texas,Christian,1,https://www.profootballarchives.com/players/c/cole03121.html
Charles Coleman,Alcorn,State,1,1987,1987,3,https://www.profootballarchives.com/players/c/cole03200.html
Chris Coleman,North,Carolina,State,2,2000,2001,https://www.profootballarchives.com/players/c/cole03230.html
Clarence Coleman,Ferris,State,1,2003,2003,14,https://www.profootballarchives.com/players/c/cole03240.html
Corey Coleman,Baylor,3,2016,2018,27,19,https://www.profootballarchives.com/players/c/cole03248.html
Cosey Coleman,Tennessee,7,2000,2006,100,92,https://www.profootballarchives.com/players/c/cole03250.html
Dan Coleman,Murray,State,1,1987,1987,3,https://www.profootballarchives.com/players/c/cole03400.html
Davon Coleman,Fort,Scott,CC;,Arizona,State,2,https://www.profootballarchives.com/players/c/cole03450.html
Deandre Coleman,California,4,2014,2017,17,1,https://www.profootballarchives.com/players/c/cole03490.html
Dennis Coleman,Mississippi,1,1971,1971,9,0,https://www.profootballarchives.com/players/c/cole03600.html
Derrick Coleman,UCLA,5,2013,2018,63,18,https://www.profootballarchives.com/players/c/cole03650.html
D.J. Coleman,Jacksonville,State;,Missouri,1,2024,2024,https://www.profootballarchives.com/players/c/cole03700.html
Don Coleman,Michigan,2,1974,1975,27,8,https://www.profootballarchives.com/players/c/cole03800.html
Drew Coleman,Trinity,Valley,CC;,Texas,Christian,6,https://www.profootballarchives.com/players/c/cole03850.html
Eric Coleman,Wyoming,2,1989,1990,15,0,https://www.profootballarchives.com/players/c/cole03900.html
Erik Coleman,Washington,State,9,2004,2012,123,https://www.profootballarchives.com/players/c/cole03910.html
Fred Coleman,Louisiana-Monroe,1,1976,1976,7,0,https://www.profootballarchives.com/players/c/cole04000.html
Fred Coleman,Washington,2,2001,2002,9,0,https://www.profootballarchives.com/players/c/cole04100.html
Greg Coleman,Florida,A&M,12,1977,1988,162,https://www.profootballarchives.com/players/c/cole04200.html
Herb Coleman,Notre,Dame,4,1946,1948,37,https://www.profootballarchives.com/players/c/cole04400.html
Justin Coleman,Tennessee,8,2015,2022,107,33,https://www.profootballarchives.com/players/c/cole04621.html
KaRon Coleman,Stephen,F.,Austin,State,3,2000,https://www.profootballarchives.com/players/c/cole04650.html
Kenyon Coleman,UCLA,11,2002,2012,141,81,https://www.profootballarchives.com/players/c/cole04680.html
Keo Coleman,Navarro,JC;,Mississippi,State,2,1992,https://www.profootballarchives.com/players/c/cole04700.html
Keon Coleman,Michigan,State;,Florida,State,1,2024,https://www.profootballarchives.com/players/c/cole04705.html
Kurt Coleman,Ohio,State,10,2010,2019,146,https://www.profootballarchives.com/players/c/cole04730.html
Larnel Coleman,Massachusetts,1,2022,2022,1,0,https://www.profootballarchives.com/players/c/cole04745.html
Lavon Coleman,Washington,1,2018,2018,1,0,https://www.profootballarchives.com/players/c/cole04760.html
Leonard Coleman,Vanderbilt,5,1985,1989,49,16,https://www.profootballarchives.com/players/c/cole04800.html
Lincoln Coleman,Notre,Dame;,Baylor,2,1993,1994,https://www.profootballarchives.com/players/c/cole04900.html
Marco Coleman,Georgia,Tech,14,1992,2005,207,https://www.profootballarchives.com/players/c/cole04930.html
Marcus Coleman,Texas,Tech,11,1996,2006,152,https://www.profootballarchives.com/players/c/cole04950.html
Monte Coleman,Central,Arkansas,16,1979,1994,215,https://www.profootballarchives.com/players/c/cole05100.html
Nate Coleman,Holy,Cross,1,1926,1926,5,https://www.profootballarchives.com/players/c/cole05200.html
Pat Coleman,Mississippi,Delta,CC;,Mississippi,5,1990,https://www.profootballarchives.com/players/c/cole05250.html
Ralph Coleman,North,Carolina,A&T,State,1,1972,https://www.profootballarchives.com/players/c/cole05310.html
Rod Coleman,East,Carolina,9,1999,2007,109,https://www.profootballarchives.com/players/c/cole05330.html
Ronnie Coleman,Alabama,A&M,8,1974,1981,113,https://www.profootballarchives.com/players/c/cole05400.html
Shon Coleman,Auburn,2,2016,2017,23,16,https://www.profootballarchives.com/players/c/cole05750.html
Sidney Coleman,Southern,Mississippi,5,1988,1992,53,https://www.profootballarchives.com/players/c/cole05800.html
Steve Coleman,Delaware,State,1,1974,1974,2,https://www.profootballarchives.com/players/c/cole06000.html
Tevin Coleman,Indiana,8,2015,2022,94,37,https://www.profootballarchives.com/players/c/cole06010.html
Travis Coleman,Hampton,1,2002,2002,7,0,https://www.profootballarchives.com/players/c/cole06060.html
Xavier Coleman,Portland,State,1,2017,2017,2,https://www.profootballarchives.com/players/c/cole06110.html
Laveranues Coles,Florida,State,10,2000,2009,153,https://www.profootballarchives.com/players/c/cole06300.html
James Coley,Clemson,2,1990,1991,23,4,https://www.profootballarchives.com/players/c/cole06600.html
Kevis Coley,Southern,Mississippi,1,2008,2008,3,https://www.profootballarchives.com/players/c/cole06670.html
Stacy Coley,Miami,(Florida),3,2017,2018,7,https://www.profootballarchives.com/players/c/cole06900.html
Trevon Coley,Florida,Atlantic,4,2017,2020,44,https://www.profootballarchives.com/players/c/cole08000.html
Jake Colhouer,Oklahoma,State,4,1946,1949,43,https://www.profootballarchives.com/players/c/colh00200.html
Stalin Colinet,Boston,College,8,1997,2002,68,https://www.profootballarchives.com/players/c/coli00200.html
Daryn Colledge,Boise,State,9,2006,2014,140,https://www.profootballarchives.com/players/c/coll00130.html
Elmer Collett,San,Francisco,State,11,1967,1977,https://www.profootballarchives.com/players/c/coll00200.html
Austin Collie,Brigham,Young,5,2009,2013,49,https://www.profootballarchives.com/players/c/coll00370.html
Bruce Collie,Texas-Arlington,7,1985,1991,91,40,https://www.profootballarchives.com/players/c/coll00400.html
Bobby Collier,Southern,Methodist,1,1951,1951,11,https://www.profootballarchives.com/players/c/coll00600.html
Chris Collier,Nassau,CC;,Wagner;,Lock,Haven,2,https://www.profootballarchives.com/players/c/coll00640.html
Floyd Collier,San,Jose,State;,Fresno,State;,Southern,https://www.profootballarchives.com/players/c/coll00800.html
Jim Collier,Arkansas,2,1962,1963,27,1,https://www.profootballarchives.com/players/c/coll01000.html
L.J. Collier,Texas,Christian,6,2019,2024,64,https://www.profootballarchives.com/players/c/coll01175.html
Mike Collier,Morgan,State,3,1975,1979,36,https://www.profootballarchives.com/players/c/coll01200.html
Reggie Collier,Southern,Mississippi,2,1986,1987,6,https://www.profootballarchives.com/players/c/coll01400.html
Richard Collier,Tyler,JC;,Valdosta,State,2,2006,https://www.profootballarchives.com/players/c/coll01450.html
Steve Collier,Illinois;,Bethune-Cookman,1,1987,1987,10,https://www.profootballarchives.com/players/c/coll01600.html
Tim Collier,Texas,A&M-Commerce,9,1976,1983,94,https://www.profootballarchives.com/players/c/coll01800.html
Alex Collins,Arkansas,5,2016,2021,50,29,https://www.profootballarchives.com/players/c/coll02260.html
Andre Collins,Penn,State,10,1990,1999,144,https://www.profootballarchives.com/players/c/coll02300.html
Anthony Collins,Kansas,7,2008,2014,69,35,https://www.profootballarchives.com/players/c/coll02320.html
Aviante Collins,Texas,Christian,4,2017,2023,8,https://www.profootballarchives.com/players/c/coll02340.html
Bill Collins,Wisconsin,1,1922,1922,3,0,https://www.profootballarchives.com/players/c/coll02390.html
Bill Collins,Texas;,Southwestern,(Texas);,Texas,1,1947,https://www.profootballarchives.com/players/c/coll02400.html
Bobby Collins,East,Mississippi,CC;,North,Alabama,3,https://www.profootballarchives.com/players/c/coll02450.html
Brett Collins,Washington,4,1992,1994,27,0,https://www.profootballarchives.com/players/c/coll02500.html
Calvin Collins,Texas,A&M,5,1997,2001,68,https://www.profootballarchives.com/players/c/coll02550.html
Cecil Collins,Louisiana,State;,McNeese,State,1,1999,https://www.profootballarchives.com/players/c/coll02630.html
Clarence Collins,Illinois,State,1,1987,1987,1,https://www.profootballarchives.com/players/c/coll03000.html
Dwight Collins,Pittsburgh,1,1984,1984,16,1,https://www.profootballarchives.com/players/c/coll03200.html
Fabray Collins,Southern,Illinois,1,1987,1987,3,https://www.profootballarchives.com/players/c/coll03400.html
Gary Collins,Maryland,10,1962,1971,127,106,https://www.profootballarchives.com/players/c/coll03800.html
George Collins,Georgia,5,1978,1982,69,26,https://www.profootballarchives.com/players/c/coll04000.html
Gerald Collins,Vanderbilt,1,1995,1995,3,0,https://www.profootballarchives.com/players/c/coll04100.html
Glen Collins,Mississippi,State,5,1982,1987,58,https://www.profootballarchives.com/players/c/coll04200.html
Greg Collins,Notre,Dame,3,1975,1977,38,https://www.profootballarchives.com/players/c/coll04400.html
Harry Collins,Canisius,1,1924,1924,10,10,https://www.profootballarchives.com/players/c/coll04600.html
Jalen Collins,Louisiana,State,2,2015,2016,24,https://www.profootballarchives.com/players/c/coll04755.html
Jamie Collins,Southern,Mississippi,12,2013,2022,125,https://www.profootballarchives.com/players/c/coll04765.html
Javiar Collins,Northwestern,2,2002,2003,10,4,https://www.profootballarchives.com/players/c/coll04770.html
Jed Collins,Washington,State,4,2011,2014,63,https://www.profootballarchives.com/players/c/coll04780.html
Jerome Collins,Notre,Dame,1,2005,2005,3,https://www.profootballarchives.com/players/c/coll04790.html
Jerry Collins,Western,Michigan,3,1969,1971,14,https://www.profootballarchives.com/players/c/coll04800.html
Jim Collins,Syracuse,8,1981,1989,93,69,https://www.profootballarchives.com/players/c/coll05000.html
Kerry Collins,Penn,State,18,1995,2011,198,https://www.profootballarchives.com/players/c/coll05100.html
Kirk Collins,Blinn,JC;,Baylor,3,1981,1983,https://www.profootballarchives.com/players/c/coll05200.html
La'el Collins,Louisiana,State,7,2015,2022,89,https://www.profootballarchives.com/players/c/coll05250.html
Landon Collins,Alabama,8,2015,2022,100,95,https://www.profootballarchives.com/players/c/coll05300.html
Larry Collins,Texas,A&M-Kingsville,2,1978,1980,23,https://www.profootballarchives.com/players/c/coll05400.html
Maliek Collins,Nebraska,9,2016,2024,136,129,https://www.profootballarchives.com/players/c/coll05520.html
Mark Collins,Fullerton,State,13,1986,1998,168,https://www.profootballarchives.com/players/c/coll05600.html
Mo Collins,Florida,6,1998,2003,71,64,https://www.profootballarchives.com/players/c/coll05720.html
Nate Collins,Virginia,4,2010,2013,27,2,https://www.profootballarchives.com/players/c/coll05730.html
Nick Collins,Bethune-Cookman,7,2005,2011,95,95,https://www.profootballarchives.com/players/c/coll05740.html
Nico Collins,Michigan,4,2021,2024,51,37,https://www.profootballarchives.com/players/c/coll05743.html
Patrick Collins,Oklahoma,1,1988,1988,5,0,https://www.profootballarchives.com/players/c/coll05800.html
Paul Collins,Trinity,JC;,Pittsburgh,4,1932,1935,https://www.profootballarchives.com/players/c/coll06000.html
Paul Collins,Missouri,1,1945,1945,3,1,https://www.profootballarchives.com/players/c/coll06200.html
Ray Collins,Louisiana,State,6,1950,1961,73,https://www.profootballarchives.com/players/c/coll06400.html
Rip Collins,Louisiana,State,3,1949,1951,32,https://www.profootballarchives.com/players/c/coll06600.html
Roosevelt Collins,Texas,Christian,1,1992,1992,10,https://www.profootballarchives.com/players/c/coll06800.html
Ryan Collins,St.,Thomas,(Minnesota),1,1999,1999,https://www.profootballarchives.com/players/c/coll06900.html
Shane Collins,Arizona,State,3,1992,1994,30,https://www.profootballarchives.com/players/c/coll07000.html
Shawn Collins,Northern,Arizona,5,1989,1993,49,https://www.profootballarchives.com/players/c/coll07200.html
Sonny Collins,Kentucky,1,1976,1976,11,5,https://www.profootballarchives.com/players/c/coll07400.html
Todd Collins,Georgia;,Tennessee;,Carson-Newman,8,1992,2000,https://www.profootballarchives.com/players/c/coll07600.html
Todd Collins,Michigan,11,1995,2010,49,21,https://www.profootballarchives.com/players/c/coll07800.html
Tony Collins,East,Carolina,8,1981,1990,103,https://www.profootballarchives.com/players/c/coll08000.html
Trent Collins,Sequoias,JC;,San,Diego,State,1,https://www.profootballarchives.com/players/c/coll08200.html
Zaven Collins,Tulsa,4,2021,2024,67,56,https://www.profootballarchives.com/players/c/coll08260.html
Cris Collinsworth,Florida,8,1981,1988,107,90,https://www.profootballarchives.com/players/c/coll08400.html
Ferric Collons,California,5,1995,1999,64,27,https://www.profootballarchives.com/players/c/coll08600.html
Doug Colman,Nebraska,5,1996,2000,64,1,https://www.profootballarchives.com/players/c/colm00100.html
Wayne Colman,Temple,9,1968,1976,98,60,https://www.profootballarchives.com/players/c/colm00200.html
Mickey Colmer,none,4,1946,1949,48,40,https://www.profootballarchives.com/players/c/colm00400.html
Don Colo,Brown,9,1950,1958,100,98,https://www.profootballarchives.com/players/c/colo00200.html
Marc Colombo,Boston,College,10,2002,2011,111,https://www.profootballarchives.com/players/c/colo00270.html
Harry Colon,Missouri,6,1991,1997,87,45,https://www.profootballarchives.com/players/c/colo00400.html
Willie Colon,Hofstra,9,2006,2015,100,100,https://www.profootballarchives.com/players/c/colo00450.html
Trystan Colon-Castillo,Missouri,5,2020,2024,51,15,https://www.profootballarchives.com/players/c/colo00480.html
Tony Colorito,Southern,California,1,1986,1986,15,https://www.profootballarchives.com/players/c/colo00600.html
Britton Colquitt,Tennessee,11,2010,2020,176,0,https://www.profootballarchives.com/players/c/colq00150.html
Craig Colquitt,Cleveland,State,JC;,Tennessee,7,1978,https://www.profootballarchives.com/players/c/colq00200.html
Dustin Colquitt,Tennessee,19,2005,2021,255,0,https://www.profootballarchives.com/players/c/colq00250.html
Jimmy Colquitt,Tennessee,1,1985,1985,2,0,https://www.profootballarchives.com/players/c/colq00400.html
Junior Colson,Michigan,1,2024,2024,11,1,https://www.profootballarchives.com/players/c/cols00060.html
