Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Artie Smith,Louisiana,Tech,6,1993,1998,73,https://www.profootballarchives.com/players/s/smit02000.html
Barry Smith,Florida,State,4,1973,1976,54,https://www.profootballarchives.com/players/s/smit02200.html
Barty Smith,Richmond,7,1974,1980,67,43,https://www.profootballarchives.com/players/s/smit02400.html
Ben Smith,Alabama,4,1933,1937,42,19,https://www.profootballarchives.com/players/s/smit02600.html
Ben Smith,Northeastern,Oklahoma,A&M,JC;,Georgia,6,https://www.profootballarchives.com/players/s/smit02800.html
Bill Smith,Washington,6,1934,1939,64,41,https://www.profootballarchives.com/players/s/smit03200.html
Bill Smith,North,Carolina,2,1948,1948,13,https://www.profootballarchives.com/players/s/smit03400.html
Billy Ray,Smith,Arkansas,13,1957,1970,168,https://www.profootballarchives.com/players/s/smit03600.html
Billy Ray,Smith,Arkansas,10,1983,1992,126,https://www.profootballarchives.com/players/s/smit03800.html
Blane Smith,Southern,Methodist,1,1987,1987,3,https://www.profootballarchives.com/players/s/smit04000.html
Blane Smith,Purdue,1,1977,1977,1,0,https://www.profootballarchives.com/players/s/smit04200.html
Bob Smith,Tulsa;,Iowa,9,1948,1954,79,https://www.profootballarchives.com/players/s/smit04300.html
Bob Smith,Texas,A&M,2,1953,1954,11,https://www.profootballarchives.com/players/s/smit04400.html
Bob Smith,Nebraska,3,1955,1956,16,0,https://www.profootballarchives.com/players/s/smit04600.html
Bob Smith,Miami,(Ohio),1,1968,1968,6,https://www.profootballarchives.com/players/s/smit04800.html
Bobby Smith,Compton,JC;,UCLA,6,1962,1966,https://www.profootballarchives.com/players/s/smit05000.html
Bobby Smith,North,Texas,3,1964,1966,36,https://www.profootballarchives.com/players/s/smit05200.html
Brad Smith,Texas,Christian,1,1993,1993,7,https://www.profootballarchives.com/players/s/smit05400.html
Brad Smith,Missouri,9,2006,2014,125,24,https://www.profootballarchives.com/players/s/smit05410.html
Braden Smith,Auburn,7,2018,2024,94,92,https://www.profootballarchives.com/players/s/smit05450.html
Brady Smith,Colorado,State,10,1996,2005,143,https://www.profootballarchives.com/players/s/smit05500.html
Brandon Smith,Arizona,State,1,2013,2013,2,https://www.profootballarchives.com/players/s/smit05520.html
Brandon Smith,Iowa,1,2024,2024,1,0,https://www.profootballarchives.com/players/s/smit05542.html
Brandon Smith,Penn,State,2,2022,2023,14,https://www.profootballarchives.com/players/s/smit05543.html
Brent Smith,Mississippi,State,5,1998,2004,57,https://www.profootballarchives.com/players/s/smit05550.html
Brian Smith,Auburn,2,1989,1990,19,4,https://www.profootballarchives.com/players/s/smit05600.html
Brian Smith,Notre,Dame,1,2011,2011,2,https://www.profootballarchives.com/players/s/smit05681.html
Bruce Smith,Minnesota,5,1945,1948,36,10,https://www.profootballarchives.com/players/s/smit05800.html
Bruce Smith,Virginia,Tech,19,1985,2003,279,https://www.profootballarchives.com/players/s/smit06000.html
Bryan Smith,McNeese,State,1,2009,2009,6,https://www.profootballarchives.com/players/s/smit06100.html
Bubba Smith,Michigan,State,9,1967,1976,111,https://www.profootballarchives.com/players/s/smit06200.html
Byron Smith,California,2,1984,1985,19,7,https://www.profootballarchives.com/players/s/smit06400.html
Cam Smith,South,Carolina,2,2023,2024,21,https://www.profootballarchives.com/players/s/smit06470.html
Cameron Smith,Southern,California,1,2019,2019,5,https://www.profootballarchives.com/players/s/smit06480.html
Carl Smith,Tennessee,1,1960,1960,14,0,https://www.profootballarchives.com/players/s/smit06600.html
Cedric Smith,Michigan,4,1920,1924,19,18,https://www.profootballarchives.com/players/s/smit06800.html
Cedric Smith,Florida,6,1990,1997,72,14,https://www.profootballarchives.com/players/s/smit07000.html
Charley Smith,Abilene,Christian,1,1956,1956,12,https://www.profootballarchives.com/players/s/smit07200.html
Charlie Smith,Georgia,1,1947,1947,10,1,https://www.profootballarchives.com/players/s/smit07400.html
Charlie Smith,Bakersfield,CC;,Utah,8,1968,1975,https://www.profootballarchives.com/players/s/smit07600.html
Charlie Smith,Grambling,State,8,1974,1981,118,https://www.profootballarchives.com/players/s/smit07800.html
Chris Smith,Notre,Dame,2,1986,1987,4,https://www.profootballarchives.com/players/s/smit08000.html
Chris Smith,Highland,CC;,Northern,Illinois,1,2011,https://www.profootballarchives.com/players/s/smit08031.html
Chris Smith,Arkansas,8,2014,2021,72,2,https://www.profootballarchives.com/players/s/smit08032.html
Chris Smith,Harvard;,Notre,Dame,1,2024,2024,https://www.profootballarchives.com/players/s/smit08033.html
Christopher Smith,Georgia,2,2023,2024,27,0,https://www.profootballarchives.com/players/s/smit08041.html
Chuck Smith,Northeastern,Oklahoma,A&M,JC;,Tennessee,9,https://www.profootballarchives.com/players/s/smit08100.html
C.J. Smith,North,Dakota,State,2,2016,2017,https://www.profootballarchives.com/players/s/smit08125.html
Clifton Smith,Syracuse,2,2003,2006,2,0,https://www.profootballarchives.com/players/s/smit08190.html
Clifton Smith,Fresno,State,4,2008,2010,24,https://www.profootballarchives.com/players/s/smit08200.html
Clyde Smith,Missouri,4,1925,1928,32,31,https://www.profootballarchives.com/players/s/smit08300.html
Corey Smith,North,Carolina,State,8,2002,2008,https://www.profootballarchives.com/players/s/smit08340.html
Dallis Smith,Valdosta,State,1,1987,1987,3,https://www.profootballarchives.com/players/s/smit08400.html
Dan Smith,Northeastern,State,1,1961,1961,4,https://www.profootballarchives.com/players/s/smit08600.html
D'Ante Smith,East,Carolina,2,2021,2022,3,https://www.profootballarchives.com/players/s/smit08710.html
D'Anthony Smith,Louisiana,Tech,3,2012,2015,12,https://www.profootballarchives.com/players/s/smit08720.html
Darrin Smith,Miami,(Florida),12,1993,2004,156,https://www.profootballarchives.com/players/s/smit08800.html
Daryl Smith,North,Alabama,3,1987,1989,15,https://www.profootballarchives.com/players/s/smit09200.html
Daryl Smith,Georgia,Tech,13,2004,2016,190,https://www.profootballarchives.com/players/s/smit09250.html
Daryle Smith,Tennessee,6,1987,1992,60,16,https://www.profootballarchives.com/players/s/smit09400.html
Dave Smith,Ripon,5,1960,1964,65,24,https://www.profootballarchives.com/players/s/smit09600.html
Dave Smith,Waynesburg;,Indiana,(Pennsylvania),5,1970,1973,https://www.profootballarchives.com/players/s/smit09800.html
Dave Smith,Southern,Illinois,1,1988,1988,14,https://www.profootballarchives.com/players/s/smit10000.html
Dave Smith,Utah,1,1970,1970,7,1,https://www.profootballarchives.com/players/s/smit10100.html
DeAngelo Smith,Cincinnati,1,2009,2009,7,1,https://www.profootballarchives.com/players/s/smit10310.html
Dennis Smith,Southern,California,14,1981,1994,184,https://www.profootballarchives.com/players/s/smit10400.html
Dennis Smith,Utah,1,1990,1990,4,0,https://www.profootballarchives.com/players/s/smit10600.html
Derek Smith,Snow,JC;,Arizona,State,13,1997,https://www.profootballarchives.com/players/s/smit10700.html
Derron Smith,Fresno,State,4,2015,2017,38,https://www.profootballarchives.com/players/s/smit10780.html
Detron Smith,Texas,A&M,8,1996,2003,113,https://www.profootballarchives.com/players/s/smit10800.html
De'Veon Smith,Michigan,1,2017,2017,5,0,https://www.profootballarchives.com/players/s/smit10840.html
Devin Smith,Ohio,State,4,2015,2021,19,https://www.profootballarchives.com/players/s/smit10851.html
DeVonta Smith,Alabama,4,2021,2024,63,62,https://www.profootballarchives.com/players/s/smit10910.html
Dick Smith,Ohio,State,3,1933,1933,8,https://www.profootballarchives.com/players/s/smit11000.html
Dick Smith,Northwestern,2,1967,1968,20,5,https://www.profootballarchives.com/players/s/smit11200.html
D.J. Smith,Appalachian,State,4,2011,2014,24,https://www.profootballarchives.com/players/s/smit11300.html
D'Joun Smith,Florida,Atlantic,2,2015,2016,5,https://www.profootballarchives.com/players/s/smit11320.html
Don Smith,none,1,1930,1930,1,0,https://www.profootballarchives.com/players/s/smit11400.html
Don Smith,Florida,A&M,1,1967,1967,2,https://www.profootballarchives.com/players/s/smit11600.html
Don Smith,Miami,(Florida),9,1979,1987,111,https://www.profootballarchives.com/players/s/smit11800.html
Don Smith,Mississippi,State,3,1988,1990,37,https://www.profootballarchives.com/players/s/smit12000.html
Donald Smith,Liberty,1,1991,1991,3,0,https://www.profootballarchives.com/players/s/smit12200.html
Donnell Smith,Southern,University,3,1971,1974,25,https://www.profootballarchives.com/players/s/smit12400.html
Donovan Smith,Penn,State,9,2015,2023,136,https://www.profootballarchives.com/players/s/smit12420.html
Doug Smith,Bowling,Green,State,14,1978,1991,https://www.profootballarchives.com/players/s/smit12600.html
Doug Smith,East,Carolina;,Auburn,8,1985,1992,https://www.profootballarchives.com/players/s/smit12800.html
Doug Smith,Ohio,State,1,1987,1987,3,https://www.profootballarchives.com/players/s/smit13000.html
Dreamius Smith,Butler,CC;,West,Virginia,1,2015,https://www.profootballarchives.com/players/s/smit13040.html
Dwight Smith,Akron,8,2001,2008,117,83,https://www.profootballarchives.com/players/s/smit13130.html
Ed Smith,New,York,University,2,1936,1937,https://www.profootballarchives.com/players/s/smit13200.html
Ed Smith,Texas-El,Paso,3,1948,1949,22,https://www.profootballarchives.com/players/s/smit13300.html
Ed Smith,Colorado,College,2,1973,1974,18,https://www.profootballarchives.com/players/s/smit13400.html
Ed Smith,Vanderbilt,2,1980,1981,32,8,https://www.profootballarchives.com/players/s/smit13600.html
Ed Smith,none,4,1997,1999,30,2,https://www.profootballarchives.com/players/s/smit13700.html
Elerson Smith,Northern,Iowa,3,2021,2024,15,https://www.profootballarchives.com/players/s/smit13775.html
Elliot Smith,Alcorn,State,2,1989,1990,11,https://www.profootballarchives.com/players/s/smit13800.html
Emanuel Smith,Arkansas,1,2000,2000,1,0,https://www.profootballarchives.com/players/s/smit13900.html
Emmanuel Smith,Vanderbilt,1,2020,2020,1,0,https://www.profootballarchives.com/players/s/smit13920.html
Emmitt Smith,Florida,15,1990,2004,226,219,https://www.profootballarchives.com/players/s/smit14000.html
Eric Smith,Northwest,Mississippi,CC;,Louisiana,State,1,https://www.profootballarchives.com/players/s/smit14100.html
Eric Smith,Michigan,State,7,2006,2012,96,https://www.profootballarchives.com/players/s/smit14110.html
Eric Smith,Virginia,3,2019,2021,4,0,https://www.profootballarchives.com/players/s/smit14111.html
Ernie Smith,Southern,California,4,1935,1939,41,https://www.profootballarchives.com/players/s/smit14200.html
Evan Smith,Idaho,State,9,2009,2018,119,https://www.profootballarchives.com/players/s/smit14300.html
Ernie Smith,San,Diego,CC;,Compton,JC,2,https://www.profootballarchives.com/players/s/smit14400.html
Fernando Smith,Jackson,State,8,1994,2000,80,https://www.profootballarchives.com/players/s/smit14500.html
Fletcher Smith,Tennessee,State,6,1966,1971,80,https://www.profootballarchives.com/players/s/smit14600.html
Frankie Smith,Baylor,8,1993,2000,103,4,https://www.profootballarchives.com/players/s/smit15200.html
Franky Smith,Alabama,A&M,1,1980,1980,4,https://www.profootballarchives.com/players/s/smit15400.html
Garrison Smith,Georgia,3,2016,2018,13,0,https://www.profootballarchives.com/players/s/smit15660.html
Gary Smith,Virginia,Tech,1,1984,1984,8,https://www.profootballarchives.com/players/s/smit15800.html
Gaylon Smith,Southwestern,(Tennessee),5,1939,1946,52,https://www.profootballarchives.com/players/s/smit16000.html
Gene Smith,Georgia,2,1930,1930,5,3,https://www.profootballarchives.com/players/s/smit16200.html
Geno Smith,West,Virginia,11,2013,2024,95,https://www.profootballarchives.com/players/s/smit16300.html
George Smith,Glendale,CC;,California,7,1937,1947,https://www.profootballarchives.com/players/s/smit16400.html
George Smith,Villanova,1,1943,1943,3,0,https://www.profootballarchives.com/players/s/smit16600.html
Gordie Smith,Arizona,State;,Missouri,5,1961,1965,https://www.profootballarchives.com/players/s/smit17000.html
Greg Smith,Kansas,1,1984,1984,16,6,https://www.profootballarchives.com/players/s/smit17200.html
Hal Smith,UCLA,3,1960,1961,21,8,https://www.profootballarchives.com/players/s/smit17400.html
Hank Smith,none,7,1920,1925,28,25,https://www.profootballarchives.com/players/s/smit17600.html
Harrison Smith,Notre,Dame,13,2012,2024,194,https://www.profootballarchives.com/players/s/smit17771.html
Harry Smith,Southern,California,1,1940,1940,11,https://www.profootballarchives.com/players/s/smit17800.html
Hayden Smith,New,York,Tech;,Metropolitan,State,1,https://www.profootballarchives.com/players/s/smit17810.html
Herman Smith,Portland,State,2,1995,1996,8,https://www.profootballarchives.com/players/s/smit17900.html
Holden Smith,California,1,1982,1982,3,0,https://www.profootballarchives.com/players/s/smit18000.html
Hugh Smith,Nebraska;,Kansas,1,1962,1962,2,https://www.profootballarchives.com/players/s/smit18200.html
Hunter Smith,Notre,Dame,12,1999,2010,182,https://www.profootballarchives.com/players/s/smit18250.html
Irv Smith,Notre,Dame,7,1993,1999,95,https://www.profootballarchives.com/players/s/smit18400.html
Irv Smith,Alabama,5,2019,2024,54,22,https://www.profootballarchives.com/players/s/smit18401.html
Ito Smith,Southern,Mississippi,4,2018,2021,36,https://www.profootballarchives.com/players/s/smit18475.html
J. Smith,1,1923,1923,3,1,0,https://www.profootballarchives.com/players/s/smit18550.html
Jack Smith,Stanford,2,1942,1943,9,0,https://www.profootballarchives.com/players/s/smit18600.html
Jack Smith,Memphis;,Troy,1,1971,1971,5,https://www.profootballarchives.com/players/s/smit18800.html
Jackie Smith,Northwestern,State,(Louisiana),16,1963,1978,https://www.profootballarchives.com/players/s/smit19000.html
Jacquies Smith,Missouri,7,2014,2018,37,18,https://www.profootballarchives.com/players/s/smit19025.html
Jason Smith,Baylor,4,2009,2012,45,26,https://www.profootballarchives.com/players/s/smit19170.html
Jaylon Smith,Notre,Dame,9,2017,2023,88,https://www.profootballarchives.com/players/s/smit19300.html
J.D. Smith,North,Carolina,A&T,State,12,1956,https://www.profootballarchives.com/players/s/smit19400.html
J.D. Smith,Rice,7,1959,1966,86,83,https://www.profootballarchives.com/players/s/smit19600.html
Jeff Smith,Long,Beach,CC;,Southern,California,1,https://www.profootballarchives.com/players/s/smit20200.html
Jeff Smith,Nebraska,4,1985,1988,56,12,https://www.profootballarchives.com/players/s/smit20400.html
Jeff Smith,Air,Force;,Earlham,1,1987,1987,https://www.profootballarchives.com/players/s/smit20800.html
Jeff Smith,Tennessee,1,1987,1987,3,3,https://www.profootballarchives.com/players/s/smit21000.html
Jeff Smith,Tennessee,5,1997,2001,59,33,https://www.profootballarchives.com/players/s/smit21100.html
Jeff Smith,Boston,College,4,2019,2022,35,https://www.profootballarchives.com/players/s/smit21111.html
Jermaine Smith,Georgia,Military,JC;,Georgia,2,1997,https://www.profootballarchives.com/players/s/smit21150.html
Jerome Smith,Syracuse,1,2014,2014,1,0,https://www.profootballarchives.com/players/s/smit21180.html
Jerry Smith,Wisconsin,4,1952,1956,29,21,https://www.profootballarchives.com/players/s/smit21200.html
Jerry Smith,Eastern,Arizona,JC;,Arizona,State,13,https://www.profootballarchives.com/players/s/smit21400.html
Jim Smith,Colorado,1,1947,1947,4,0,https://www.profootballarchives.com/players/s/smit21600.html
Jim Smith,Compton,JC,2,1960,1961,17,https://www.profootballarchives.com/players/s/smit21700.html
Jim Smith,Oregon,1,1968,1968,14,11,https://www.profootballarchives.com/players/s/smit21800.html
Jim Smith,Michigan,7,1977,1985,79,17,https://www.profootballarchives.com/players/s/smit22000.html
Jimmy Smith,San,Joaquin,Delta,JC;,Utah,State,https://www.profootballarchives.com/players/s/smit22200.html
Jimmy Smith,Purdue;,Elon,3,1984,1987,9,https://www.profootballarchives.com/players/s/smit22400.html
Jimmy Smith,Jackson,State,12,1992,2005,178,https://www.profootballarchives.com/players/s/smit22800.html
Jimmy Smith,Colorado,11,2011,2021,129,90,https://www.profootballarchives.com/players/s/smit22810.html
Jim Ray,Smith,Baylor,9,1956,1964,93,https://www.profootballarchives.com/players/s/smit23000.html
Joe Smith,Schreiner,Institute,JC;,Texas,Tech,1,https://www.profootballarchives.com/players/s/smit23100.html
Joey Smith,Louisville,2,1991,1992,17,1,https://www.profootballarchives.com/players/s/smit23400.html
John Smith,Florida,1,1945,1945,1,0,https://www.profootballarchives.com/players/s/smit23600.html
John Smith,King,Alfred's;,Southampton,(England),10,1974,https://www.profootballarchives.com/players/s/smit23800.html
John Smith,Tennessee,State,1,1979,1979,6,https://www.profootballarchives.com/players/s/smit24000.html
Johnny Ray,Smith,Lamar,3,1982,1984,26,https://www.profootballarchives.com/players/s/smit24200.html
Jonathan Smith,Georgia,Tech,3,2004,2006,18,https://www.profootballarchives.com/players/s/smit24390.html
Jonnu Smith,Florida,International,8,2017,2024,124,https://www.profootballarchives.com/players/s/smit24400.html
Jordan Smith,Florida;,Butler,CC;,Alabama-Birmingham,1,2021,https://www.profootballarchives.com/players/s/smit24480.html
J.T. Smith,North,Texas,14,1978,1990,169,https://www.profootballarchives.com/players/s/smit24600.html
Justin Smith,Missouri,14,2001,2014,221,217,https://www.profootballarchives.com/players/s/smit24670.html
Justin Smith,Indiana,2,2003,2003,5,0,https://www.profootballarchives.com/players/s/smit24680.html
Kaden Smith,Stanford,3,2019,2021,33,22,https://www.profootballarchives.com/players/s/smit24693.html
Keidron Smith,Mississippi;,Kentucky,1,2024,2024,9,https://www.profootballarchives.com/players/s/smit24698.html
Keith Smith,McNeese,State,6,2004,2009,74,https://www.profootballarchives.com/players/s/smit24700.html
Keith Smith,San,Jose,State,10,2014,2023,https://www.profootballarchives.com/players/s/smit24731.html
Kelvin Smith,Syracuse,2,2007,2009,7,0,https://www.profootballarchives.com/players/s/smit24760.html
Ken Smith,Navarro,JC;,New,Mexico,1,1973,https://www.profootballarchives.com/players/s/smit24800.html
Ken Smith,Evansville;,Miami,(Ohio),1,1987,1987,https://www.profootballarchives.com/players/s/smit25000.html
Kendal Smith,Utah,State,2,1989,1990,20,https://www.profootballarchives.com/players/s/smit25200.html
Kenny Smith,Alabama,4,2001,2009,36,10,https://www.profootballarchives.com/players/s/smit25300.html
Kevin Smith,Rhode,Island,1,1991,1991,16,https://www.profootballarchives.com/players/s/smit25400.html
Kevin Smith,Texas,A&M,8,1992,1999,103,https://www.profootballarchives.com/players/s/smit25600.html
Kevin Smith,Central,Florida,5,2008,2012,54,https://www.profootballarchives.com/players/s/smit25700.html
Kevin Smith,Washington,1,2015,2015,7,1,https://www.profootballarchives.com/players/s/smit25750.html
Kevin Smith,UCLA,4,1992,1996,15,1,https://www.profootballarchives.com/players/s/smit25800.html
Khreem Smith,Garden,City,CC;,Oklahoma,State,2,https://www.profootballarchives.com/players/s/smit25820.html
Kion Smith,Fayetteville,State,1,2023,2023,9,https://www.profootballarchives.com/players/s/smit25823.html
Kolby Smith,Louisville,3,2007,2009,27,9,https://www.profootballarchives.com/players/s/smit25840.html
Lamar Smith,Northeastern,Oklahoma,A&M,JC;,Houston,10,https://www.profootballarchives.com/players/s/smit25900.html
Lance Smith,Louisiana,State,12,1985,1996,182,https://www.profootballarchives.com/players/s/smit26000.html
Larry Smith,Florida,6,1969,1974,72,40,https://www.profootballarchives.com/players/s/smit26200.html
Larry Smith,Kentucky,1,1987,1987,3,0,https://www.profootballarchives.com/players/s/smit26400.html
Larry Smith,Florida,State,6,1999,2004,64,https://www.profootballarchives.com/players/s/smit26450.html
Laverne Smith,Kansas,1,1977,1977,7,0,https://www.profootballarchives.com/players/s/smit26600.html
Lawrence Smith,Tennessee,State,1,2004,2004,16,https://www.profootballarchives.com/players/s/smit26650.html
Lee Smith,Marshall,11,2011,2021,149,79,https://www.profootballarchives.com/players/s/smit26680.html
Le Kevin,Smith,Nebraska,5,2006,2010,45,https://www.profootballarchives.com/players/s/smit26750.html
Lecitus Smith,Virginia,Tech,2,2022,2024,18,https://www.profootballarchives.com/players/s/smit26775.html
Len Smith,Wisconsin-Oshkosh;,Wisconsin,2,1923,1924,20,https://www.profootballarchives.com/players/s/smit26800.html
Leonard Smith,McNeese,State,10,1983,1991,138,https://www.profootballarchives.com/players/s/smit26970.html
L.J. Smith,Rutgers,7,2003,2009,99,65,https://www.profootballarchives.com/players/s/smit27040.html
Lucious Smith,San,Diego,State;,Fullerton,State,7,https://www.profootballarchives.com/players/s/smit27200.html
Lyman Smith,Duke,1,1978,1978,11,0,https://www.profootballarchives.com/players/s/smit27320.html
Maason Smith,Louisiana,State,1,2024,2024,11,https://www.profootballarchives.com/players/s/smit27330.html
Malcolm Smith,Southern,California,11,2011,2021,134,https://www.profootballarchives.com/players/s/smit27340.html
Marcus Smith,New,Mexico,2,2008,2010,21,https://www.profootballarchives.com/players/s/smit27360.html
Marcus Smith,Louisville,5,2014,2018,53,0,https://www.profootballarchives.com/players/s/smit27385.html
Mark Smith,Navarro,JC;,Hinds,CC;,Auburn,6,https://www.profootballarchives.com/players/s/smit27430.html
Marquis Smith,California,3,1999,2001,46,20,https://www.profootballarchives.com/players/s/smit27470.html
Marty Smith,Louisville,1,1976,1976,14,12,https://www.profootballarchives.com/players/s/smit27600.html
Marv Smith,Purdue,1,1921,1921,1,0,https://www.profootballarchives.com/players/s/smit27800.html
Marvel Smith,Arizona,State,9,2000,2008,111,https://www.profootballarchives.com/players/s/smit27850.html
Matt Smith,West,Virginia,1,1987,1987,3,https://www.profootballarchives.com/players/s/smit28000.html
Maurice Smith,North,Carolina,A&T,State,4,2000,https://www.profootballarchives.com/players/s/smit28050.html
Maurice Smith,Alabama;,Georgia,3,2017,2019,15,https://www.profootballarchives.com/players/s/smit28051.html
Mazi Smith,Michigan,2,2023,2024,34,20,https://www.profootballarchives.com/players/s/smit28055.html
Michael Smith,Kansas,State,1,1992,1992,2,https://www.profootballarchives.com/players/s/smit28200.html
Michael Smith,Eastern,Arizona,JC;,Utah,State,1,https://www.profootballarchives.com/players/s/smit28332.html
Mike Smith,Grambling,State,1,1980,1980,5,https://www.profootballarchives.com/players/s/smit28400.html
Mike Smith,Texas-El,Paso,3,1985,1987,29,https://www.profootballarchives.com/players/s/smit28600.html
Mike Smith,Texas,Tech,2,2005,2006,14,https://www.profootballarchives.com/players/s/smit28710.html
Milt Smith,UCLA,1,1945,1945,5,0,https://www.profootballarchives.com/players/s/smit28800.html
Monte Smith,North,Dakota,1,1989,1989,14,https://www.profootballarchives.com/players/s/smit29000.html
Musa Smith,Georgia,5,2003,2007,49,1,https://www.profootballarchives.com/players/s/smit29070.html
Neil Smith,Nebraska,13,1988,2000,191,162,https://www.profootballarchives.com/players/s/smit29200.html
Nolan Smith,Georgia,2,2023,2024,33,10,https://www.profootballarchives.com/players/s/smit29395.html
Noland Smith,Tennessee,State,4,1967,1969,39,https://www.profootballarchives.com/players/s/smit29400.html
Oke Smith,Drake,2,1920,1921,12,9,https://www.profootballarchives.com/players/s/smit29600.html
Olin Smith,Ohio,Wesleyan,1,1924,1924,8,https://www.profootballarchives.com/players/s/smit29800.html
Ollie Smith,Tennessee,State,4,1973,1977,33,https://www.profootballarchives.com/players/s/smit30000.html
Omar Smith,Kentucky,2,2002,2003,11,0,https://www.profootballarchives.com/players/s/smit30100.html
Onterrio Smith,Tennessee;,Oregon,2,2003,2004,26,https://www.profootballarchives.com/players/s/smit30150.html
Orland Smith,Brown,3,1927,1929,31,15,https://www.profootballarchives.com/players/s/smit30200.html
Oscar Smith,Nicholls,State,1,1986,1986,2,https://www.profootballarchives.com/players/s/smit30600.html
Otis Smith,Southern,University;,Taft,JC;,Missouri,14,https://www.profootballarchives.com/players/s/smit30800.html
Paul Smith,New,Mexico,13,1968,1980,163,https://www.profootballarchives.com/players/s/smit31000.html
Paul Smith,Texas-El,Paso,7,2000,2007,79,https://www.profootballarchives.com/players/s/smit31050.html
Perry Smith,Colorado,Mesa;,Colorado,State,9,1973,https://www.profootballarchives.com/players/s/smit31200.html
Pete Smith,Holy,Cross,1,1926,1926,5,https://www.profootballarchives.com/players/s/smit31250.html
Phil Smith,San,Diego,State,4,1983,1987,https://www.profootballarchives.com/players/s/smit31400.html
Preston Smith,Mississippi,State,11,2015,2024,163,https://www.profootballarchives.com/players/s/smit31520.html
Quanterus Smith,Western,Kentucky,1,2014,2014,15,https://www.profootballarchives.com/players/s/smit31580.html
Quintin Smith,Kansas,1,1990,1990,4,0,https://www.profootballarchives.com/players/s/smit31600.html
Ralph Smith,Mississippi,8,1962,1969,108,25,https://www.profootballarchives.com/players/s/smit31800.html
Raonall Smith,Washington,State,5,2003,2007,50,https://www.profootballarchives.com/players/s/smit31930.html
Rashad Smith,Florida,Atlantic,1,2020,2020,2,https://www.profootballarchives.com/players/s/smit31940.html
Ray Smith,Lebanon,Valley,1,1926,1926,3,https://www.profootballarchives.com/players/s/smit32000.html
Ray Smith,Tulsa;,Missouri,3,1930,1933,19,https://www.profootballarchives.com/players/s/smit32200.html
Ray Gene,Smith,Cameron,JC;,Midwestern,State,4,https://www.profootballarchives.com/players/s/smit32400.html
Red Smith,Lawrence;,Notre,Dame,6,1927,1931,https://www.profootballarchives.com/players/s/smit32500.html
Reggie Smith,North,Carolina,Central,3,1980,1987,https://www.profootballarchives.com/players/s/smit32600.html
Reggie Smith,Oklahoma,4,2008,2011,45,7,https://www.profootballarchives.com/players/s/smit32700.html
Reggie Smith,Kansas,1,1987,1987,3,3,https://www.profootballarchives.com/players/s/smit32800.html
Rex Smith,Beloit,1,1922,1922,2,0,https://www.profootballarchives.com/players/s/smit33000.html
Richard Smith,Arkansas,1,2004,2004,4,0,https://www.profootballarchives.com/players/s/smit33130.html
Ricky Smith,Alabama,State,5,1982,1987,49,https://www.profootballarchives.com/players/s/smit33200.html
Rico Smith,Cerritos,JC;,Colorado,4,1992,1995,https://www.profootballarchives.com/players/s/smit33400.html
Riley Smith,Alabama,3,1936,1938,30,27,https://www.profootballarchives.com/players/s/smit33600.html
Rob Smith,Tennessee,1,2006,2006,1,1,https://www.profootballarchives.com/players/s/smit33640.html
Robaire Smith,Michigan,State,11,2000,2010,134,https://www.profootballarchives.com/players/s/smit33650.html
Robert Smith,Grambling,State,1,1985,1985,16,https://www.profootballarchives.com/players/s/smit33800.html
Robert Smith,Ohio,State,8,1993,2000,98,https://www.profootballarchives.com/players/s/smit34000.html
Rod Smith,Notre,Dame,8,1992,1998,102,https://www.profootballarchives.com/players/s/smit34200.html
Rod Smith,Missouri,Southern,State,12,1995,2006,https://www.profootballarchives.com/players/s/smit34300.html
Rod Smith,Ohio,State,8,2015,2021,57,https://www.profootballarchives.com/players/s/smit34301.html
Rod Smith,Florida,State,3,2013,2014,8,https://www.profootballarchives.com/players/s/smit34302.html
Rodney Smith,Minnesota,1,2020,2020,7,1,https://www.profootballarchives.com/players/s/smit34342.html
Ron Smith,Wake,Forest;,Richmond,2,1965,1966,https://www.profootballarchives.com/players/s/smit34600.html
Ron Smith,Wisconsin,10,1965,1974,139,86,https://www.profootballarchives.com/players/s/smit34800.html
Ron Smith,Kemper,Military,JC;,Baylor;,Lane,1,https://www.profootballarchives.com/players/s/smit34970.html
Ronnie Smith,Fullerton,JC;,San,Diego,State,7,https://www.profootballarchives.com/players/s/smit35000.html
Roquan Smith,Georgia,8,2018,2024,111,109,https://www.profootballarchives.com/players/s/smit35060.html
Royce Smith,Georgia,5,1972,1976,62,22,https://www.profootballarchives.com/players/s/smit35200.html
Russ Smith,Southern,Illinois;,Navy;,Illinois,8,1921,https://www.profootballarchives.com/players/s/smit35400.html
Russ Smith,Miami,(Florida),4,1967,1970,52,https://www.profootballarchives.com/players/s/smit35600.html
Rusty Smith,Florida,Atlantic,2,2010,2012,3,https://www.profootballarchives.com/players/s/smit35620.html
Ryan Smith,North,Carolina,Central,7,2016,2022,https://www.profootballarchives.com/players/s/smit35663.html
Saivion Smith,Louisiana,State;,Mississippi,Gulf,Coast,CC;,https://www.profootballarchives.com/players/s/smit35700.html
Sammie Smith,Florida,State,4,1989,1992,44,https://www.profootballarchives.com/players/s/smit35800.html
Sean Smith,Grambling,State,5,1987,1989,26,https://www.profootballarchives.com/players/s/smit36000.html
