Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Lofa,Tatupu Maine; Southern California,6,2005,2010,84,https://www.profootballarchives.com/players/t/tatu00570.html
Mosi,Tatupu Southern California,14,1978,1991,199,https://www.profootballarchives.com/players/t/tatu00600.html
Josiah,Tauaefa Texas-San Antonio,1,2019,2019,12,https://www.profootballarchives.com/players/t/taua00400.html
Will,Ta'ufo'ou California,3,2012,2014,38,https://www.profootballarchives.com/players/t/tauf00200.html
Biff,Taugher Carroll (Wisconsin); Marquette,1,1922,1922,2,https://www.profootballarchives.com/players/t/taug00200.html
Pita,Taumoepenu Utah,4,2017,2021,9,https://www.profootballarchives.com/players/t/taum00200.html
Terry,Tausch Texas,8,1982,1989,90,https://www.profootballarchives.com/players/t/taus00200.html
Mark,Tauscher Wisconsin,11,2000,2010,134,https://www.profootballarchives.com/players/t/taus00400.html
Junior,Tautalatasi Chabot JC; Washington State,4,1986,1989,51,https://www.profootballarchives.com/players/t/taut00200.html
John,Tautolo UCLA,3,1982,1987,10,https://www.profootballarchives.com/players/t/taut00400.html
Terry,Tautolo Long Beach CC; UCLA,10,1976,1984,104,https://www.profootballarchives.com/players/t/taut00600.html
Jahlani,Tavai Hawaii,6,2019,2024,95,https://www.profootballarchives.com/players/t/tava00080.html
J.R.,Tavai Southern California,1,2015,2015,4,https://www.profootballarchives.com/players/t/tava00100.html
Giorgio,Tavecchio California,2,2017,2018,19,https://www.profootballarchives.com/players/t/tave00100.html
John,Tavener Indiana,1,1946,1946,2,https://www.profootballarchives.com/players/t/tave00200.html
Josh,Taves Northeastern,3,2000,2002,29,https://www.profootballarchives.com/players/t/tave00400.html
Aaron,Taylor Notre Dame,5,1995,1999,75,https://www.profootballarchives.com/players/t/tayl00100.html
Adarius,Taylor Eastern Arizona JC; Florida Atlantic,7,2014,2020,88,https://www.profootballarchives.com/players/t/tayl00155.html
Alex,Taylor Appalachian State; South Carolina State,3,2020,2022,4,https://www.profootballarchives.com/players/t/tayl00191.html
Alontae,Taylor Tennessee,3,2022,2024,47,https://www.profootballarchives.com/players/t/tayl00195.html
Alphonso,Taylor Temple,1,1993,1993,3,https://www.profootballarchives.com/players/t/tayl00200.html
Altie,Taylor Diablo Valley JC; Utah State,8,1969,1976,102,https://www.profootballarchives.com/players/t/tayl00400.html
Ben,Taylor Virginia Tech,5,2002,2006,49,https://www.profootballarchives.com/players/t/tayl00530.html
Billy,Taylor Texas Tech,6,1978,1982,49,https://www.profootballarchives.com/players/t/tayl00800.html
Bob,Taylor Maryland-Eastern Shore,2,1963,1964,28,https://www.profootballarchives.com/players/t/tayl01000.html
Bobby,Taylor Notre Dame,10,1995,2004,128,https://www.profootballarchives.com/players/t/tayl01100.html
Brandon,Taylor Louisiana State,1,2012,2012,4,https://www.profootballarchives.com/players/t/tayl01180.html
Brian,Taylor Laney JC; Oregon State,2,1989,1991,8,https://www.profootballarchives.com/players/t/tayl01200.html
Bruce,Taylor Boston University,8,1970,1977,109,https://www.profootballarchives.com/players/t/tayl01400.html
Charley,Taylor Arizona State,13,1964,1977,165,https://www.profootballarchives.com/players/t/tayl01600.html
Charlie,Taylor Arkansas Tech; Ouachita Baptist,1,1944,1944,10,https://www.profootballarchives.com/players/t/tayl01800.html
Chester,Taylor Toledo,10,2002,2011,151,https://www.profootballarchives.com/players/t/tayl01900.html
Chris,Taylor Indiana,2,2006,2008,7,https://www.profootballarchives.com/players/t/tayl01960.html
Chuck,Taylor Stanford,1,1946,1946,14,https://www.profootballarchives.com/players/t/tayl02000.html
Cliff,Taylor Memphis,2,1974,1976,21,https://www.profootballarchives.com/players/t/tayl02200.html
Cooper,Taylor Georgia Tech; Richmond,2,2013,2015,16,https://www.profootballarchives.com/players/t/tayl02280.html
Cordell,Taylor Hampton,2,1998,1999,13,https://www.profootballarchives.com/players/t/tayl02300.html
Corky,Taylor Kansas State,2,1955,1957,12,https://www.profootballarchives.com/players/t/tayl02400.html
Courtney,Taylor Auburn,2,2007,2008,18,https://www.profootballarchives.com/players/t/tayl02450.html
Craig,Taylor West Virginia,3,1989,1991,36,https://www.profootballarchives.com/players/t/tayl02600.html
Curtis,Taylor Louisiana State,3,2009,2013,13,https://www.profootballarchives.com/players/t/tayl02650.html
Darrell,Taylor Tennessee,4,2021,2024,65,https://www.profootballarchives.com/players/t/tayl02760.html
Davion,Taylor Coahoma CC; Colorado,2,2020,2021,23,https://www.profootballarchives.com/players/t/tayl02770.html
David,Taylor Catawba,6,1973,1979,72,https://www.profootballarchives.com/players/t/tayl03000.html
Demetrius,Taylor Appalachian State,1,2022,2022,1,https://www.profootballarchives.com/players/t/tayl03151.html
Derrick,Taylor North Carolina State,1,1987,1987,3,https://www.profootballarchives.com/players/t/tayl03400.html
Devin,Taylor South Carolina,5,2013,2017,63,https://www.profootballarchives.com/players/t/tayl03420.html
Ed,Taylor Memphis,8,1975,1981,86,https://www.profootballarchives.com/players/t/tayl04000.html
Eric,Taylor Memphis,1,2005,2005,1,https://www.profootballarchives.com/players/t/tayl04150.html
Erk,Taylor Auburn,1,1931,1931,9,https://www.profootballarchives.com/players/t/tayl04200.html
Fred,Taylor Florida,13,1998,2010,153,https://www.profootballarchives.com/players/t/tayl04300.html
Gene,Taylor Contra Costa JC; Fresno State,3,1987,1991,13,https://www.profootballarchives.com/players/t/tayl04400.html
