Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Antonio,Edwards Valdosta State,8,1993,1999,82,https://www.profootballarchives.com/players/e/edwa00150.html
Antuan,Edwards Clemson,8,1999,2005,71,https://www.profootballarchives.com/players/e/edwa00170.html
Armanti,Edwards Appalachian State,5,2010,2013,41,https://www.profootballarchives.com/players/e/edwa00180.html
Austin,Edwards Ferris State,1,2020,2020,1,https://www.profootballarchives.com/players/e/edwa00185.html
Ben,Edwards Richmond,1,2015,2015,2,https://www.profootballarchives.com/players/e/edwa00190.html
Brad,Edwards South Carolina,9,1988,1996,122,https://www.profootballarchives.com/players/e/edwa00400.html
Braylon,Edwards Michigan,10,2005,2012,112,https://www.profootballarchives.com/players/e/edwa00450.html
Bryan,Edwards South Carolina,3,2020,2022,35,https://www.profootballarchives.com/players/e/edwa00550.html
Bud,Edwards Brown,2,1930,1931,18,https://www.profootballarchives.com/players/e/edwa00600.html
Cid,Edwards Tennessee State,8,1968,1975,94,https://www.profootballarchives.com/players/e/edwa01000.html
Danny,Edwards Georgia,7,1948,1954,72,https://www.profootballarchives.com/players/e/edwa01200.html
Dave,Edwards Auburn,13,1963,1975,181,https://www.profootballarchives.com/players/e/edwa01400.html
Dave,Edwards Illinois,3,1985,1987,33,https://www.profootballarchives.com/players/e/edwa01600.html
David,Edwards Wisconsin,6,2019,2024,86,https://www.profootballarchives.com/players/e/edwa01610.html
Dennis,Edwards Southern California,1,1987,1987,3,https://www.profootballarchives.com/players/e/edwa01800.html
Dixon,Edwards Michigan State,8,1991,1998,119,https://www.profootballarchives.com/players/e/edwa01900.html
Donnie,Edwards UCLA,13,1996,2008,197,https://www.profootballarchives.com/players/e/edwa01930.html
Dovonte,Edwards North Carolina State,2,2005,2007,17,https://www.profootballarchives.com/players/e/edwa01940.html
Dwan,Edwards Oregon State,11,2004,2015,136,https://www.profootballarchives.com/players/e/edwa01960.html
Earl,Edwards Wichita State,11,1969,1979,150,https://www.profootballarchives.com/players/e/edwa02000.html
Eddie,Edwards Arizona Western JC; Miami (Florida),12,1977,1988,170,https://www.profootballarchives.com/players/e/edwa02200.html
Emmett,Edwards Kansas,3,1975,1976,20,https://www.profootballarchives.com/players/e/edwa02300.html
Eric,Edwards Louisiana State,2,2004,2005,32,https://www.profootballarchives.com/players/e/edwa02400.html
Glen,Edwards Florida A&M,11,1971,1981,142,https://www.profootballarchives.com/players/e/edwa02600.html
Gus,Edwards Miami (Florida); Rutgers,6,2018,2024,80,https://www.profootballarchives.com/players/e/edwa02650.html
Herman,Edwards California; Monterey Peninsula JC; California; San Diego State,11,1977,1986,142,https://www.profootballarchives.com/players/e/edwa02800.html
Howard,Edwards Notre Dame,5,1920,1924,24,https://www.profootballarchives.com/players/e/edwa02900.html
Howard,Edwards Brown,1,1931,1931,1,https://www.profootballarchives.com/players/e/edwa02910.html
Jimmy,Edwards Oklahoma; Louisiana-Monroe,1,1979,1979,14,https://www.profootballarchives.com/players/e/edwa03000.html
Kalimba,Edwards South Carolina,7,2002,2008,101,https://www.profootballarchives.com/players/e/edwa03100.html
Kelvin,Edwards Liberty,3,1986,1988,35,https://www.profootballarchives.com/players/e/edwa03200.html
Lac,Edwards Ballarat; Sam Houston State,5,2016,2021,74,https://www.profootballarchives.com/players/e/edwa03320.html
Lavar,Edwards Louisiana State,6,2013,2017,25,https://www.profootballarchives.com/players/e/edwa03345.html
Lloyd,Edwards Los Angeles Harbor JC; San Diego State,1,1969,1969,14,https://www.profootballarchives.com/players/e/edwa03400.html
Marc,Edwards Notre Dame,9,1997,2005,132,https://www.profootballarchives.com/players/e/edwa03500.html
Mario,Edwards Florida State,5,2000,2004,73,https://www.profootballarchives.com/players/e/edwa03550.html
Mario,Edwards Florida State,10,2015,2024,126,https://www.profootballarchives.com/players/e/edwa03551.html
Marshall,Edwards Wake Forest,1,1943,1943,1,https://www.profootballarchives.com/players/e/edwa03600.html
Mike,Edwards Kentucky,7,2019,2024,83,https://www.profootballarchives.com/players/e/edwa03833.html
Monk,Edwards Baylor,4,1940,1946,40,https://www.profootballarchives.com/players/e/edwa04000.html
Patrick,Edwards Houston,1,2013,2013,4,https://www.profootballarchives.com/players/e/edwa04100.html
Randy,Edwards Alabama,4,1984,1987,52,https://www.profootballarchives.com/players/e/edwa04200.html
Ray,Edwards Purdue,7,2006,2012,97,https://www.profootballarchives.com/players/e/edwa04210.html
Robert,Edwards Georgia,2,1998,2002,28,https://www.profootballarchives.com/players/e/edwa04250.html
Ron,Edwards Texas A&M,11,2001,2012,139,https://www.profootballarchives.com/players/e/edwa04320.html
Stan,Edwards Michigan,6,1982,1987,56,https://www.profootballarchives.com/players/e/edwa04400.html
Steve,Edwards Tennessee State; West Hills CC; Central Florida,5,2002,2006,40,https://www.profootballarchives.com/players/e/edwa04430.html
Terrence,Edwards Georgia,1,2003,2003,6,https://www.profootballarchives.com/players/e/edwa04470.html
Tim,Edwards Delta State,1,1992,1992,14,https://www.profootballarchives.com/players/e/edwa04500.html
T.J.,Edwards Wisconsin,6,2019,2024,95,https://www.profootballarchives.com/players/e/edwa04520.html
Tom,Edwards Central Michigan; Michigan,1,1926,1926,12,https://www.profootballarchives.com/players/e/edwa04600.html
Trent,Edwards Stanford,6,2007,2012,38,https://www.profootballarchives.com/players/e/edwa04670.html
Troy,Edwards Louisiana Tech,7,1999,2005,92,https://www.profootballarchives.com/players/e/edwa04700.html
