Name,College,Years_Played,First_Season,Last_Season,Games_Played,Games_Started,Link
Bob Richardson,UCLA,1,1966,1966,9,8,https://www.profootballarchives.com/players/r/rich04600.html
Bobby Richardson,Indiana,1,2015,2015,15,11,https://www.profootballarchives.com/players/r/rich04660.html
Bucky Richardson,Texas,A&M,3,1992,1994,16,https://www.profootballarchives.com/players/r/rich04800.html
Charlie Richardson,none,1,1925,1925,0,0,https://www.profootballarchives.com/players/r/rich05000.html
C.J. Richardson,Miami,(Florida),2,1995,1997,15,https://www.profootballarchives.com/players/r/rich05100.html
Cyril Richardson,Baylor,1,2014,2014,12,4,https://www.profootballarchives.com/players/r/rich05130.html
Damien Richardson,Arizona,State,5,1998,2002,77,https://www.profootballarchives.com/players/r/rich05150.html
Daryl Richardson,Cisco,JC;,Abilene,Christian,3,2012,https://www.profootballarchives.com/players/r/rich05221.html
David Richardson,Cal,Poly,(San,Luis,Obispo),3,https://www.profootballarchives.com/players/r/rich05270.html
Decamerion Richardson,Mississippi,State,1,2024,2024,12,https://www.profootballarchives.com/players/r/rich05275.html
Demani Richardson,Texas,A&M,1,2024,2024,14,https://www.profootballarchives.com/players/r/rich05277.html
Eric Richardson,Monterey,Peninsula,JC;,San,Jose,State,https://www.profootballarchives.com/players/r/rich05600.html
Ernie Richardson,Jackson,State,1,1974,1974,2,https://www.profootballarchives.com/players/r/rich05800.html
Gloster Richardson,Jackson,State,8,1967,1974,92,https://www.profootballarchives.com/players/r/rich06000.html
Grady Richardson,Pasadena,CC;,Fullerton,State,2,1979,https://www.profootballarchives.com/players/r/rich06200.html
Greg Richardson,Alabama,2,1987,1988,4,0,https://www.profootballarchives.com/players/r/rich06400.html
Huey Richardson,Florida,3,1991,1992,16,0,https://www.profootballarchives.com/players/r/rich06600.html
Jay Richardson,Ohio,State,5,2007,2013,59,https://www.profootballarchives.com/players/r/rich06770.html
Jeff Richardson,Michigan,State,3,1967,1969,28,https://www.profootballarchives.com/players/r/rich06800.html
Jerry Richardson,Wofford,2,1959,1960,23,0,https://www.profootballarchives.com/players/r/rich07000.html
Jerry Richardson,West,Texas,A&M,4,1964,1967,https://www.profootballarchives.com/players/r/rich07200.html
Jesse Richardson,Alabama,11,1953,1964,139,107,https://www.profootballarchives.com/players/r/rich07400.html
John Richardson,UCLA,7,1967,1973,88,69,https://www.profootballarchives.com/players/r/rich07600.html
Kyle Richardson,Arkansas,State,9,1997,2005,112,https://www.profootballarchives.com/players/r/rich07700.html
Mike Richardson,Southern,Methodist,3,1969,1971,35,https://www.profootballarchives.com/players/r/rich07940.html
Mike Richardson,Arizona,State,7,1983,1989,91,https://www.profootballarchives.com/players/r/rich08000.html
Mike Richardson,Notre,Dame,3,2008,2010,22,https://www.profootballarchives.com/players/r/rich08010.html
Paul Richardson,UCLA,1,1993,1993,1,0,https://www.profootballarchives.com/players/r/rich08200.html
Paul Richardson,Colorado,6,2014,2019,64,29,https://www.profootballarchives.com/players/r/rich08201.html
Pete Richardson,Dayton,3,1969,1971,39,25,https://www.profootballarchives.com/players/r/rich08400.html
Reggie Richardson,Utah,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/rich08800.html
Rico Richardson,Jackson,State,2,2014,2015,6,https://www.profootballarchives.com/players/r/rich08820.html
Sean Richardson,Vanderbilt,4,2012,2015,30,1,https://www.profootballarchives.com/players/r/rich08855.html
Sheldon Richardson,Sequoias,JC;,Missouri,9,2013,2021,https://www.profootballarchives.com/players/r/rich08880.html
Terry Richardson,Syracuse,1,1996,1996,1,0,https://www.profootballarchives.com/players/r/rich08900.html
Tom Richardson,Jackson,State,2,1969,1970,15,https://www.profootballarchives.com/players/r/rich09000.html
Tony Richardson,Auburn,16,1995,2010,235,133,https://www.profootballarchives.com/players/r/rich09100.html
Trent Richardson,Alabama,4,2012,2014,46,37,https://www.profootballarchives.com/players/r/rich09120.html
Wally Richardson,Penn,State,1,1998,1998,1,https://www.profootballarchives.com/players/r/rich09150.html
Will Richardson,North,Carolina,State,3,2019,2021,https://www.profootballarchives.com/players/r/rich09198.html
Willie Richardson,Jackson,State,9,1963,1971,109,https://www.profootballarchives.com/players/r/rich09200.html
Weston Richburg,Colorado,State,6,2014,2019,79,https://www.profootballarchives.com/players/r/rich09350.html
Doss Richerson,Missouri,1,1926,1926,7,6,https://www.profootballarchives.com/players/r/rich09400.html
Ray Richeson,Alabama,1,1949,1949,12,12,https://www.profootballarchives.com/players/r/rich09600.html
Mike Richey,North,Carolina,2,1969,1970,19,https://www.profootballarchives.com/players/r/rich09800.html
Tom Richey,Kentucky,1,1987,1987,3,0,https://www.profootballarchives.com/players/r/rich10000.html
Wade Richey,Louisiana,State,7,1998,2004,103,https://www.profootballarchives.com/players/r/rich10050.html
David Richie,Washington,4,1997,2000,12,0,https://www.profootballarchives.com/players/r/rich10100.html
Al Richins,Utah,1,1935,1935,1,0,https://www.profootballarchives.com/players/r/rich10200.html
Harry Richman,Illinois,1,1929,1929,1,0,https://www.profootballarchives.com/players/r/rich10400.html
Rock Richmond,Los,Angeles,Valley,JC;,Oregon,1,https://www.profootballarchives.com/players/r/rich10600.html
Frank Richter,Georgia,3,1967,1969,34,15,https://www.profootballarchives.com/players/r/rich10800.html
Les Richter,California,9,1954,1962,112,105,https://www.profootballarchives.com/players/r/rich11000.html
Pat Richter,Wisconsin,8,1963,1970,103,47,https://www.profootballarchives.com/players/r/rich11200.html
Paul Rickards,Pittsburgh,1,1948,1948,3,0,https://www.profootballarchives.com/players/r/rick00200.html
Tom Ricketts,Pittsburgh,5,1989,1993,53,15,https://www.profootballarchives.com/players/r/rick00800.html
Eli Ricks,Louisiana,State;,Alabama,2,2023,2024,https://www.profootballarchives.com/players/r/rick00980.html
Harold Ricks,Tennessee-Chattanooga,1,1987,1987,3,1,https://www.profootballarchives.com/players/r/rick01000.html
Lawrence Ricks,Michigan,2,1983,1984,17,0,https://www.profootballarchives.com/players/r/rick01200.html
Mikhael Ricks,Stephen,F.,Austin,State,7,1998,https://www.profootballarchives.com/players/r/rick01400.html
Ted Riddell,Nebraska,1,1920,1920,1,0,https://www.profootballarchives.com/players/r/ridd00200.html
Desmond Ridder,Cincinnati,3,2022,2024,24,18,https://www.profootballarchives.com/players/r/ridd00250.html
Louis Riddick,Pittsburgh,6,1992,1998,94,8,https://www.profootballarchives.com/players/r/ridd00400.html
Ray Riddick,Fordham,4,1940,1946,25,17,https://www.profootballarchives.com/players/r/ridd00600.html
Robb Riddick,Millersville,6,1981,1988,78,9,https://www.profootballarchives.com/players/r/ridd00800.html
Theo Riddick,Notre,Dame,7,2013,2020,88,https://www.profootballarchives.com/players/r/ridd00820.html
Ryan Riddle,El,Camino,JC;,California,2,2005,https://www.profootballarchives.com/players/r/ridd01200.html
Brandon Rideau,Kansas,1,2008,2008,2,0,https://www.profootballarchives.com/players/r/ride00020.html
Houston Ridge,Reedley,JC;,San,Diego,State,4,https://www.profootballarchives.com/players/r/ridg00200.html
Dante' Ridgeway,Ball,State,1,2005,2005,8,https://www.profootballarchives.com/players/r/ridg00300.html
Hassan Ridgeway,Texas,8,2016,2023,80,20,https://www.profootballarchives.com/players/r/ridg00320.html
John Ridgeway,Illinois,State;,Arkansas,3,2022,2024,https://www.profootballarchives.com/players/r/ridg00330.html
Elston Ridgle,Northern,Arizona;,Nevada-Reno,5,1987,1992,https://www.profootballarchives.com/players/r/ridg00400.html
Colin Ridgway,Lamar,1,1965,1965,3,0,https://www.profootballarchives.com/players/r/ridg00600.html
Preston Ridlehuber,Georgia,3,1966,1969,22,0,https://www.profootballarchives.com/players/r/ridl00200.html
Don Ridler,Michigan,State,1,1931,1931,1,https://www.profootballarchives.com/players/r/ridl00400.html
Calvin Ridley,Alabama,6,2018,2024,83,66,https://www.profootballarchives.com/players/r/ridl00470.html
Riley Ridley,Georgia,2,2019,2020,11,1,https://www.profootballarchives.com/players/r/ridl00490.html
Stevan Ridley,Louisiana,State,8,2011,2018,73,https://www.profootballarchives.com/players/r/ridl00500.html
Jim Ridlon,Syracuse,8,1957,1964,89,34,https://www.profootballarchives.com/players/r/ridl00600.html
Chris Riehm,Ohio,State,3,1986,1988,21,https://www.profootballarchives.com/players/r/rieh00200.html
Jay Riemersma,Michigan,8,1997,2004,112,73,https://www.profootballarchives.com/players/r/riem00200.html
John Rienstra,Temple,7,1986,1992,65,48,https://www.profootballarchives.com/players/r/rien00200.html
Doug Riesenberg,California,10,1987,1996,145,132,https://www.profootballarchives.com/players/r/ries00200.html
Bill Rieth,Carnegie,Mellon,4,1941,1945,29,https://www.profootballarchives.com/players/r/riet00200.html
Charlie Rieves,Alabama;,Houston,4,1962,1965,38,https://www.profootballarchives.com/players/r/riev00200.html
Dick Rifenburg,Michigan,1,1950,1950,12,0,https://www.profootballarchives.com/players/r/rife00200.html
Chuck Riffle,Notre,Dame,4,1944,1948,50,https://www.profootballarchives.com/players/r/riff00200.html
Dick Riffle,Albright,5,1938,1942,53,30,https://www.profootballarchives.com/players/r/riff00400.html
Charles Riggins,Bethune-Cookman,1,1987,1987,3,0,https://www.profootballarchives.com/players/r/rigg00200.html
John Riggins,Kansas,14,1971,1985,175,159,https://www.profootballarchives.com/players/r/rigg00400.html
Bob Riggle,Penn,State,2,1966,1967,25,https://www.profootballarchives.com/players/r/rigg00800.html
Cody Riggs,Florida;,Notre,Dame,2,2015,2016,https://www.profootballarchives.com/players/r/rigg00960.html
Gerald Riggs,Arizona,State,10,1982,1991,129,https://www.profootballarchives.com/players/r/rigg01000.html
Jim Riggs,Clemson,7,1987,1993,82,5,https://www.profootballarchives.com/players/r/rigg01200.html
Thron Riggs,Washington,1,1944,1944,10,1,https://www.profootballarchives.com/players/r/rigg01400.html
Joe Righetti,Waynesburg,2,1969,1970,23,0,https://www.profootballarchives.com/players/r/righ00200.html
Avon Riley,Canyons,JC;,UCLA,7,1981,1987,https://www.profootballarchives.com/players/r/rile00200.html
Bob Riley,Indiana,1,1987,1987,3,3,https://www.profootballarchives.com/players/r/rile00400.html
Bobby Riley,Oklahoma,State,1,1987,1987,1,https://www.profootballarchives.com/players/r/rile00600.html
Butch Riley,Texas,A&M-Kingsville,1,1969,1969,11,https://www.profootballarchives.com/players/r/rile00800.html
Cameron Riley,Missouri,1,1987,1987,2,2,https://www.profootballarchives.com/players/r/rile01000.html
Curtis Riley,Mars,Hill;,Fullerton,JC;,Fresno,State,https://www.profootballarchives.com/players/r/rile01100.html
Duke Riley,Louisiana,State,9,2017,2024,124,https://www.profootballarchives.com/players/r/rile01340.html
Earl Riley,Merced,JC;,Washington,State,1,2000,https://www.profootballarchives.com/players/r/rile01350.html
Elijah Riley,Army,5,2020,2023,31,7,https://www.profootballarchives.com/players/r/rile01360.html
Eric Riley,Eastern,Washington,1,1987,1987,2,https://www.profootballarchives.com/players/r/rile01400.html
Eron Riley,Duke,1,2011,2011,1,0,https://www.profootballarchives.com/players/r/rile01450.html
Eugene Riley,Ball,State,2,1990,1991,6,https://www.profootballarchives.com/players/r/rile01600.html
Jack Riley,Northwestern,1,1933,1933,12,12,https://www.profootballarchives.com/players/r/rile01800.html
Jim Riley,Oklahoma,5,1967,1971,68,53,https://www.profootballarchives.com/players/r/rile02000.html
Jordon Riley,North,Carolina;,Garden,City,CC;,Nebraska;,https://www.profootballarchives.com/players/r/rile02115.html
Karon Riley,Southern,Methodist;,Minnesota,4,2001,2004,https://www.profootballarchives.com/players/r/rile02150.html
Ken Riley,Florida,A&M,15,1969,1983,207,https://www.profootballarchives.com/players/r/rile02200.html
Larry Riley,Salem,2,1977,1978,9,0,https://www.profootballarchives.com/players/r/rile02400.html
Lee Riley,St.,Bonaventure;,Detroit,Mercy,7,1955,https://www.profootballarchives.com/players/r/rile02600.html
Pat Riley,Miami,(Florida),1,1995,1995,1,https://www.profootballarchives.com/players/r/rile03000.html
Perry Riley,Louisiana,State,7,2010,2016,90,https://www.profootballarchives.com/players/r/rile03030.html
Phillip Riley,Garden,City,CC;,Florida,State,1,https://www.profootballarchives.com/players/r/rile03100.html
Preston Riley,Memphis,4,1970,1973,43,12,https://www.profootballarchives.com/players/r/rile03200.html
Steve Riley,Southern,California,11,1974,1984,138,https://www.profootballarchives.com/players/r/rile03400.html
Victor Riley,Auburn,8,1998,2005,111,93,https://www.profootballarchives.com/players/r/rile03600.html
Dave Rimington,Nebraska,7,1983,1989,86,80,https://www.profootballarchives.com/players/r/rimi00200.html
Brian Rimpf,East,Carolina,2,2004,2005,16,https://www.profootballarchives.com/players/r/rimp00200.html
Stuart Rindy,Wisconsin-Whitewater,1,1987,1987,2,0,https://www.profootballarchives.com/players/r/rind00200.html
Chad Rinehart,Northern,Iowa,6,2009,2014,58,https://www.profootballarchives.com/players/r/rine00170.html
Bill Ring,San,Mateo,JC;,Brigham,Young,6,https://www.profootballarchives.com/players/r/ring00200.html
Javon Ringer,Michigan,State,4,2009,2012,37,https://www.profootballarchives.com/players/r/ring00260.html
Christian Ringo,Louisiana-Lafayette,6,2016,2022,37,4,https://www.profootballarchives.com/players/r/ring00380.html
Jim Ringo,Syracuse,15,1953,1967,187,186,https://www.profootballarchives.com/players/r/ring00400.html
Kelee Ringo,Georgia,2,2023,2024,34,5,https://www.profootballarchives.com/players/r/ring00410.html
Carroll Ringwalt,Indiana,2,1930,1931,10,4,https://www.profootballarchives.com/players/r/ring00600.html
Al Riopel,Holy,Cross,1,1925,1925,4,https://www.profootballarchives.com/players/r/riop00200.html
Mike Riordan,New,York,University,1,1929,1929,https://www.profootballarchives.com/players/r/rior00200.html
Tim Riordan,Temple,1,1987,1987,1,0,https://www.profootballarchives.com/players/r/rior00400.html
Marcus Rios,UCLA,1,2017,2017,5,0,https://www.profootballarchives.com/players/r/rios00350.html
Aaron Ripkowski,Oklahoma,3,2015,2017,47,10,https://www.profootballarchives.com/players/r/ripk00200.html
Alan Risher,Louisiana,State,2,1985,1987,19,https://www.profootballarchives.com/players/r/rish00200.html
Cody Risien,Texas,A&M,10,1979,1989,146,https://www.profootballarchives.com/players/r/risi00200.html
Ed Risk,Purdue,1,1932,1932,2,0,https://www.profootballarchives.com/players/r/risk00200.html
Elliott Risley,Indiana,3,1921,1923,9,9,https://www.profootballarchives.com/players/r/risl00200.html
Dalton Risner,Kansas,State,6,2019,2024,87,https://www.profootballarchives.com/players/r/risn00200.html
Andre Rison,Michigan,State,13,1989,2000,186,https://www.profootballarchives.com/players/r/riso00200.html
Ray Rissmiller,Georgia,3,1966,1968,16,10,https://www.profootballarchives.com/players/r/riss00200.html
Ray Risvold,none,2,1927,1928,10,3,https://www.profootballarchives.com/players/r/risv00200.html
Jim Ritcher,North,Carolina,State,16,1980,1995,https://www.profootballarchives.com/players/r/ritc00200.html
James Ritchey,Stephen,F.,Austin,State,2,1996,https://www.profootballarchives.com/players/r/ritc00300.html
Jon Ritchie,Michigan;,Stanford,7,1998,2004,94,https://www.profootballarchives.com/players/r/ritc00350.html
Del Ritchhart,Colorado,2,1936,1937,21,11,https://www.profootballarchives.com/players/r/ritc00400.html
Constantin Ritzmann,Tennessee,1,2005,2005,1,0,https://www.profootballarchives.com/players/r/ritz00200.html
Gabriel Rivera,Texas,Tech,1,1983,1983,6,https://www.profootballarchives.com/players/r/rive00200.html
Hank Rivera,Los,Angeles,CC;,Oregon,State,2,https://www.profootballarchives.com/players/r/rive00400.html
Marco Rivera,Penn,State,10,1997,2006,155,https://www.profootballarchives.com/players/r/rive00700.html
Mike Rivera,Kansas,2,2012,2012,11,1,https://www.profootballarchives.com/players/r/rive00730.html
Mychal Rivera,Canyons,JC;,Tennessee,4,2013,2016,https://www.profootballarchives.com/players/r/rive00740.html
Ron Rivera,California,9,1984,1992,137,56,https://www.profootballarchives.com/players/r/rive00800.html
Steve Rivera,California,3,1976,1977,15,1,https://www.profootballarchives.com/players/r/rive01000.html
Chauncey Rivers,Georgia;,East,Mississippi,CC;,Mississippi,State,https://www.profootballarchives.com/players/r/rive01175.html
David Rivers,Youngstown,State,2,2017,2018,3,https://www.profootballarchives.com/players/r/rive01181.html
Derek Rivers,Youngstown,State,4,2018,2021,24,https://www.profootballarchives.com/players/r/rive01190.html
Garland Rivers,Michigan,1,1987,1987,2,0,https://www.profootballarchives.com/players/r/rive01200.html
Gerald Rivers,Mississippi,1,2013,2013,2,0,https://www.profootballarchives.com/players/r/rive01220.html
Jamie Rivers,Bowling,Green,State,8,1968,1975,https://www.profootballarchives.com/players/r/rive01400.html
Keith Rivers,Southern,California,6,2008,2014,74,https://www.profootballarchives.com/players/r/rive01500.html
Marcellus Rivers,Oklahoma,State,6,2001,2007,79,https://www.profootballarchives.com/players/r/rive01570.html
Nate Rivers,South,Carolina,State,1,1980,1980,https://www.profootballarchives.com/players/r/rive01600.html
Philip Rivers,North,Carolina,State,17,2004,2020,https://www.profootballarchives.com/players/r/rive01750.html
Reggie Rivers,Texas,State,6,1991,1996,96,https://www.profootballarchives.com/players/r/rive01800.html
Ron Rivers,Fresno,State,6,1995,2000,75,https://www.profootballarchives.com/players/r/rive02000.html
Ronnie Rivers,Fresno,State,3,2022,2024,35,https://www.profootballarchives.com/players/r/rive02010.html
Bob Rives,Vanderbilt,1,1926,1926,4,4,https://www.profootballarchives.com/players/r/rive02200.html
Don Rives,Texas,Tech,6,1973,1978,74,https://www.profootballarchives.com/players/r/rive02400.html
Jack Rizzo,Lehigh,1,1973,1973,6,0,https://www.profootballarchives.com/players/r/rizz00200.html
Joe Rizzo,Merchant,Marine,7,1974,1980,81,https://www.profootballarchives.com/players/r/rizz00400.html
David Roach,Texas,Christian,1,2009,2009,15,https://www.profootballarchives.com/players/r/roac00080.html
John Roach,Notre,Dame,1,1927,1927,1,https://www.profootballarchives.com/players/r/roac00199.html
John Roach,Southern,Methodist,7,1956,1964,62,https://www.profootballarchives.com/players/r/roac00200.html
Malcolm Roach,Texas,5,2020,2024,58,6,https://www.profootballarchives.com/players/r/roac00260.html
Nick Roach,Northwestern,7,2007,2013,96,75,https://www.profootballarchives.com/players/r/roac00280.html
Trevor Roach,Nebraska,1,2016,2016,4,0,https://www.profootballarchives.com/players/r/roac00580.html
Travis Roach,Texas,1,1974,1974,14,0,https://www.profootballarchives.com/players/r/roac00600.html
Carl Roaches,Texas,A&M,6,1980,1985,76,https://www.profootballarchives.com/players/r/roac00800.html
Willie Roaf,Louisiana,Tech,13,1993,2005,189,https://www.profootballarchives.com/players/r/roaf00200.html
Michael Roan,Wisconsin,6,1995,2000,62,19,https://www.profootballarchives.com/players/r/roan00200.html
Oscar Roan,UCLA;,Southern,Methodist,4,1975,1978,https://www.profootballarchives.com/players/r/roan00400.html
Harry Robb,Penn,State;,Columbia;,Penn,State,5,https://www.profootballarchives.com/players/r/robb00200.html
Joe Robb,Texas,Christian,13,1959,1971,159,https://www.profootballarchives.com/players/r/robb00400.html
Stan Robb,Centre,1,1926,1926,3,3,https://www.profootballarchives.com/players/r/robb00600.html
Austin Robbins,North,Carolina,8,1994,2000,80,https://www.profootballarchives.com/players/r/robb00700.html
Barret Robbins,Texas,Christian,9,1995,2003,121,https://www.profootballarchives.com/players/r/robb00800.html
Brad Robbins,Michigan,1,2023,2023,17,0,https://www.profootballarchives.com/players/r/robb00853.html
Fred Robbins,Wake,Forest,12,2000,2011,180,https://www.profootballarchives.com/players/r/robb00880.html
Jack Robbins,Arkansas,2,1938,1939,15,3,https://www.profootballarchives.com/players/r/robb00900.html
Kevin Robbins,Wichita,State;,Michigan,State,3,1989,https://www.profootballarchives.com/players/r/robb01000.html
Randy Robbins,Arizona,9,1984,1992,131,41,https://www.profootballarchives.com/players/r/robb01200.html
Tootie Robbins,East,Carolina,12,1982,1993,159,https://www.profootballarchives.com/players/r/robb01400.html
Mike Roberg,Idaho,2,2001,2002,13,1,https://www.profootballarchives.com/players/r/robe00050.html
Bo Roberson,Cornell,7,1961,1966,81,56,https://www.profootballarchives.com/players/r/robe00200.html
Chris Roberson,Eastern,Michigan,2,2005,2008,7,https://www.profootballarchives.com/players/r/robe00230.html
Derick Roberson,Texas;,Sam,Houston,State,3,2019,https://www.profootballarchives.com/players/r/robe00257.html
Derrick Roberson,Rutgers,2,2009,2010,8,0,https://www.profootballarchives.com/players/r/robe00260.html
James Roberson,Florida,State,4,1996,1999,42,https://www.profootballarchives.com/players/r/robe00300.html
Lake Roberson,Mississippi,1,1945,1945,4,0,https://www.profootballarchives.com/players/r/robe00400.html
Marcus Roberson,Florida,3,2014,2016,32,6,https://www.profootballarchives.com/players/r/robe00431.html
Vern Roberson,Grambling,State,2,1977,1978,30,https://www.profootballarchives.com/players/r/robe00600.html
Alfredo Roberts,Miami,(Florida),5,1988,1992,80,https://www.profootballarchives.com/players/r/robe00800.html
Andre Roberts,The,Citadel,14,2010,2022,182,https://www.profootballarchives.com/players/r/robe00900.html
Archie Roberts,Columbia,1,1967,1967,1,0,https://www.profootballarchives.com/players/r/robe01000.html
Bill Roberts,Dartmouth,1,1956,1956,5,2,https://www.profootballarchives.com/players/r/robe01200.html
Bill Roberts,Ohio,State,13,1984,1997,195,https://www.profootballarchives.com/players/r/robe01400.html
Cliff Roberts,Illinois,1,1961,1961,10,1,https://www.profootballarchives.com/players/r/robe01800.html
C.R. Roberts,Southern,California,4,1959,1962,27,https://www.profootballarchives.com/players/r/robe02000.html
Darryl Roberts,Marshall,6,2016,2021,73,34,https://www.profootballarchives.com/players/r/robe02120.html
Elandon Roberts,Morgan,State;,Houston,9,2016,2024,https://www.profootballarchives.com/players/r/robe02285.html
Fred Roberts,Iowa,3,1930,1932,25,16,https://www.profootballarchives.com/players/r/robe02600.html
Gary Roberts,Purdue,1,1970,1970,11,6,https://www.profootballarchives.com/players/r/robe02800.html
Gene Roberts,Kansas;,Tennessee-Chattanooga,4,1947,1950,47,https://www.profootballarchives.com/players/r/robe03000.html
George Roberts,Virginia,Tech,5,1978,1982,67,https://www.profootballarchives.com/players/r/robe03200.html
Greg Roberts,Oklahoma,4,1979,1982,45,42,https://www.profootballarchives.com/players/r/robe03400.html
Guy Roberts,Iowa,State,3,1926,1927,14,https://www.profootballarchives.com/players/r/robe03600.html
Guy Roberts,Maryland,6,1972,1977,67,18,https://www.profootballarchives.com/players/r/robe03800.html
Hal Roberts,Houston,1,1974,1974,14,0,https://www.profootballarchives.com/players/r/robe04000.html
Jack Roberts,Georgia,5,1932,1934,22,7,https://www.profootballarchives.com/players/r/robe04200.html
Jim Roberts,Centre,3,1922,1926,8,8,https://www.profootballarchives.com/players/r/robe04400.html
Larry Roberts,Alabama,8,1986,1993,89,34,https://www.profootballarchives.com/players/r/robe04600.html
Mace Roberts,none,4,1920,1924,7,2,https://www.profootballarchives.com/players/r/robe04800.html
Michael Roberts,Toledo,2,2017,2018,23,5,https://www.profootballarchives.com/players/r/robe05051.html
Nickell Robey-Coleman,Southern,California,10,2013,2022,129,https://www.profootballarchives.com/players/r/robe05090.html
Ray Roberts,Virginia,9,1992,2000,127,116,https://www.profootballarchives.com/players/r/robe05200.html
Sam Roberts,Northwest,Missouri,State,3,2022,2024,https://www.profootballarchives.com/players/r/robe05238.html
Seth Roberts,Pearl,River,CC;,West,Alabama,6,https://www.profootballarchives.com/players/r/robe05240.html
Terrell Roberts,Oregon,State,2,2003,2004,23,https://www.profootballarchives.com/players/r/robe05340.html
Tim Roberts,Southern,Mississippi,4,1992,1995,37,https://www.profootballarchives.com/players/r/robe05400.html
Tom Roberts,DePaul,3,1943,1945,25,3,https://www.profootballarchives.com/players/r/robe05600.html
Walt Roberts,San,Jose,State,6,1964,1970,https://www.profootballarchives.com/players/r/robe05800.html
Wes Roberts,Texas,Christian,1,1980,1980,6,https://www.profootballarchives.com/players/r/robe06000.html
Willie Roberts,Houston,1,1973,1973,4,0,https://www.profootballarchives.com/players/r/robe06200.html
Wooky Roberts,Colgate;,Navy,5,1922,1926,36,https://www.profootballarchives.com/players/r/robe06400.html
Amik Robertson,Louisiana,Tech,5,2020,2024,69,https://www.profootballarchives.com/players/r/robe06470.html
Bernard Robertson,Tulane,1,2002,2002,16,5,https://www.profootballarchives.com/players/r/robe06530.html
Bob Robertson,Illinois,1,1968,1968,14,0,https://www.profootballarchives.com/players/r/robe06600.html
Bobbie Robertson,Southern,California,1,1942,1942,11,https://www.profootballarchives.com/players/r/robe06800.html
Craig Robertson,North,Texas,9,2012,2020,136,https://www.profootballarchives.com/players/r/robe06865.html
Dewayne Robertson,Kentucky,6,2003,2008,92,90,https://www.profootballarchives.com/players/r/robe06890.html
Harry Robertson,Syracuse,1,1922,1922,1,1,https://www.profootballarchives.com/players/r/robe07000.html
Isiah Robertson,Southern,University,12,1971,1982,168,https://www.profootballarchives.com/players/r/robe07200.html
Jamal Robertson,Ohio,Northern,6,2002,2006,35,https://www.profootballarchives.com/players/r/robe07250.html
Jimmy Robertson,Carnegie,Mellon,2,1924,1925,15,https://www.profootballarchives.com/players/r/robe07400.html
Marcus Robertson,Iowa,State,12,1991,2002,162,https://www.profootballarchives.com/players/r/robe07600.html
Pete Robertson,Texas,Tech,2,2017,2019,6,https://www.profootballarchives.com/players/r/robe07657.html
Tom Robertson,Kansas;,Louisiana,State;,Tulsa,3,1941,https://www.profootballarchives.com/players/r/robe07800.html
Tracy Robertson,Baylor,1,2013,2013,1,0,https://www.profootballarchives.com/players/r/robe07820.html
Travian Robertson,South,Carolina,3,2012,2014,13,https://www.profootballarchives.com/players/r/robe07830.html
Tyrone Robertson,Georgia;,Hinds,CC,1,2001,2001,https://www.profootballarchives.com/players/r/robe07870.html
Roy Robertson-Harris,Texas-El,Paso,9,2017,2024,117,https://www.profootballarchives.com/players/r/robe07950.html
Paul Robeson,Rutgers,2,1921,1922,16,13,https://www.profootballarchives.com/players/r/robe08000.html
Aaron Robinson,Alabama;,Central,Florida,2,2021,2022,https://www.profootballarchives.com/players/r/robi00125.html
Adrian Robinson,Temple,3,2012,2013,20,0,https://www.profootballarchives.com/players/r/robi00131.html
Adrien Robinson,Cincinnati,3,2012,2014,19,1,https://www.profootballarchives.com/players/r/robi00135.html
Aldrick Robinson,Southern,Methodist,6,2012,2018,82,https://www.profootballarchives.com/players/r/robi00150.html
Allen Robinson,Penn,State,11,2014,2024,141,https://www.profootballarchives.com/players/r/robi00155.html
Alton Robinson,Northeastern,Oklahoma,A&M,JC;,Syracuse,2,https://www.profootballarchives.com/players/r/robi00157.html
A'Shawn Robinson,Alabama,9,2016,2024,126,90,https://www.profootballarchives.com/players/r/robi00270.html
Bijan Robinson,Texas,2,2023,2024,34,33,https://www.profootballarchives.com/players/r/robi00285.html
Bill Robinson,Lincoln,(Missouri),2,1952,1960,3,https://www.profootballarchives.com/players/r/robi00300.html
Billy Robinson,Arizona,State,1,1987,1987,3,https://www.profootballarchives.com/players/r/robi00400.html
Bo Robinson,West,Texas,A&M,6,1979,1984,https://www.profootballarchives.com/players/r/robi00600.html
Bryan Robinson,Desert,JC;,Fresno,State,14,1997,https://www.profootballarchives.com/players/r/robi00700.html
Cam Robinson,Alabama,9,2017,2024,102,102,https://www.profootballarchives.com/players/r/robi00730.html
Charley Robinson,Morgan,State,2,1951,1954,8,https://www.profootballarchives.com/players/r/robi00800.html
Chop Robinson,Maryland;,Penn,State,1,2024,2024,https://www.profootballarchives.com/players/r/robi00835.html
Corey Robinson,South,Carolina,5,2015,2018,28,https://www.profootballarchives.com/players/r/robi00940.html
Craig Robinson,Houston,2,1972,1973,19,0,https://www.profootballarchives.com/players/r/robi01000.html
Curtis Robinson,Stanford,5,2021,2024,14,0,https://www.profootballarchives.com/players/r/robi01020.html
Damien Robinson,Iowa,6,1998,2003,83,65,https://www.profootballarchives.com/players/r/robi01100.html
Darius Robinson,Missouri,1,2024,2024,6,0,https://www.profootballarchives.com/players/r/robi01127.html
